Observation id,Part19_build2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,,,,,,,
,,,,,,,,
Observation date,2020-04-20 18:29:48,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
6.594,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_3_os,3Orange,,POINT
7.346,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_4r_1,4Red,,POINT
7.346,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_4yr_1,4YellowRound,,POINT
7.721,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_1t,1transparent,,POINT
10.017,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_4yr_1,4YellowRound,,POINT
10.184,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_3_om,3Orange,,POINT
10.476,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_4r_2,4Red,,POINT
10.935,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_4r_1,4Red,,POINT
11.144,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_4yr_1,4YellowRound,,POINT
11.770,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_2dr_1,2DarkRed,,POINT
12.062,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_4yr_2,4YellowRound,,POINT
12.270,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_2dr_1,2DarkRed,,POINT
12.604,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_3_ob,3Orange,,POINT
12.730,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_4yr_3,4YellowRound,,POINT
12.896,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_4r_2,4Red,,POINT
12.980,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_4r_3,4Red,,POINT
13.147,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_3_os,3Orange,,POINT
13.564,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_3_om,3Orange,,POINT
13.815,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_4yr_2,4YellowRound,,POINT
14.065,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_3_ob,3Orange,,POINT
14.232,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_4yr_3,4YellowRound,,POINT
14.482,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_4yr_2,4YellowRound,,POINT
14.816,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_3_os,3Orange,,POINT
15.860,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_3_ob,3Orange,,POINT
16.068,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_4yr_2,4YellowRound,,POINT
16.694,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_4r_3,4Red,,POINT
17.028,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,u_2dr_1,2DarkRed,,START
17.154,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.230,23.96,,l_4r_4,4Red,,POINT
