Observation id,Part16_build1,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,,,,,,,
,,,,,,,,
Observation date,2020-04-16 13:34:54,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
1.628,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,l_3_ob,3Orange,,POINT
2.188,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,l_4r_1,4Red,,POINT
2.748,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,l_3_om,3Orange,,POINT
3.206,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,l_1t,1transparent,,POINT
3.613,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,l_4yr_1,4YellowRound,,POINT
4.326,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,l_4yr_2,4YellowRound,,POINT
5.089,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,l_3_ob,3Orange,,POINT
6.565,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,l_3_om,3Orange,,POINT
6.768,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,l_1t,1transparent,,POINT
8.295,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,l_2dr_1,2DarkRed,,POINT
9.364,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,l_4r_2,4Red,,POINT
9.364,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,l_4r_3,4Red,,POINT
10.127,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,l_3_ob,3Orange,,POINT
11.349,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,l_2dr_2,2DarkRed,,POINT
12.570,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,l_3_ob,3Orange,,POINT
12.977,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,u_2dr_2,2DarkRed,,START
16.285,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,l_1t,1transparent,,POINT
16.641,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,l_3_om,3Orange,,POINT
16.743,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,u_3_ob,3Orange,,START
17.099,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,u_2dr_2,2DarkRed,,STOP
17.812,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,u_3_ob,3Orange,,STOP
17.812,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,u_3_om,3Orange,,START
18.117,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,l_3_os,3Orange,,POINT
18.422,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,u_3_os,3Orange,,START
19.033,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,l_3_ob,3Orange,,POINT
19.033,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,u_3_os,3Orange,,STOP
20.305,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,BC,BrickClick,,POINT
20.814,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/16_DFP_1_DFB/exports/000/world.mp4,164.090,19.65,,u_3_om,3Orange,,STOP
