Part,Build,Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status,Time_N
19,2,6.594,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_3_os,3Orange,,POINT,0
19,2,7.346,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4r_1,4Red,,POINT,0.752
19,2,7.346,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4yr_1,4YellowRound,,POINT,0.752
19,2,7.721,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_1t,1transparent,,POINT,1.127
19,2,10.017,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4yr_1,4YellowRound,,POINT,3.423
19,2,10.184,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_3_om,3Orange,,POINT,3.59
19,2,10.476,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4r_2,4Red,,POINT,3.882
19,2,10.935,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4r_1,4Red,,POINT,4.341
19,2,11.144,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4yr_1,4YellowRound,,POINT,4.55
19,2,11.77,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_2dr_1,2DarkRed,,POINT,5.176
19,2,12.062,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4yr_2,4YellowRound,,POINT,5.468
19,2,12.27,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_2dr_1,2DarkRed,,POINT,5.676
19,2,12.604,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_3_ob,3Orange,,POINT,6.01
19,2,12.73,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4yr_3,4YellowRound,,POINT,6.136
19,2,12.896,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4r_2,4Red,,POINT,6.302
19,2,12.98,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4r_3,4Red,,POINT,6.386
19,2,13.147,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_3_os,3Orange,,POINT,6.553
19,2,13.564,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_3_om,3Orange,,POINT,6.97
19,2,13.815,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4yr_2,4YellowRound,,POINT,7.221
19,2,14.065,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_3_ob,3Orange,,POINT,7.471
19,2,14.232,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4yr_3,4YellowRound,,POINT,7.638
19,2,14.482,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4yr_2,4YellowRound,,POINT,7.888
19,2,14.816,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_3_os,3Orange,,POINT,8.222
19,2,15.86,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_3_ob,3Orange,,POINT,9.266
19,2,16.068,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4yr_2,4YellowRound,,POINT,9.474
19,2,16.694,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4r_3,4Red,,POINT,10.1
19,2,17.028,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,u_2dr_1,2DarkRed,,START,10.434
19,2,17.154,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4r_4,4Red,,POINT,10.56
19,2,17.154,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,u_4r_4,4Red,,START,10.56
19,2,19.491,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_3_om,3Orange,,POINT,12.897
19,2,22.037,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,BC,BrickClick,,POINT,15.443
19,2,22.037,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,u_2dr_1,2DarkRed,,STOP,15.443
19,2,22.037,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,u_4r_4,4Red,,STOP,15.443
19,2,22.162,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,u_conf,Configuration,,START,15.568
19,2,22.204,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4yr_3,4YellowRound,,POINT,15.61
19,2,22.412,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_conf,Configuration,,POINT,15.818
19,2,22.496,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,u_4yr_3,4YellowRound,,START,15.902
19,2,22.705,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4r_2,4Red,,POINT,16.111
19,2,22.705,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4r_3,4Red,,POINT,16.111
19,2,23.08,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4r_3,4Red,,POINT,16.486
19,2,23.08,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,u_4yr_3,4YellowRound,,STOP,16.486
19,2,23.205,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,u_4r_3,4Red,,START,16.611
19,2,23.497,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_conf,Configuration,,POINT,16.903
19,2,23.79,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4yr_2,4YellowRound,,POINT,17.196
19,2,24.624,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_conf,Configuration,,POINT,18.03
19,2,25.167,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,BC,BrickClick,,POINT,18.573
19,2,25.167,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,u_4r_3,4Red,,STOP,18.573
19,2,25.793,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,u_base,Base,,START,19.199
19,2,25.876,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_3_os,3Orange,,POINT,19.282
19,2,25.876,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,u_conf,Configuration,,STOP,19.282
19,2,26.085,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_2_DFB/exports/000/world.mp4,71.23,23.96,,l_4yr_3,4YellowRound,,POINT,19.491
