Part,Build,Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status,Time_N
12,1,0.954,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_3_ob,3Orange,,POINT,0
12,1,1.049,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_1t,1transparent,,POINT,0.095
12,1,2.337,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_4yr_1,4YellowRound,,POINT,1.383
12,1,2.623,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_1t,1transparent,,POINT,1.669
12,1,2.957,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_4r_1,4Red,,POINT,2.003
12,1,3.91,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_1t,1transparent,,POINT,2.956
12,1,5.484,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_2dr_1,2DarkRed,,POINT,4.53
12,1,6.104,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_3_om,3Orange,,POINT,5.15
12,1,9.728,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_4yr_1,4YellowRound,,POINT,8.774
12,1,10.062,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_1t,1transparent,,POINT,9.108
12,1,11.779,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_4r_2,4Red,,POINT,10.825
12,1,12.923,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_3_om,3Orange,,POINT,11.969
12,1,13.305,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_1t,1transparent,,POINT,12.351
12,1,15.308,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_2dr_1,2DarkRed,,POINT,14.354
12,1,17.024,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_2dr_1,2DarkRed,,POINT,16.07
12,1,17.501,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_3_os,3Orange,,POINT,16.547
12,1,18.741,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,u_1t,1transparent,,START,17.787
12,1,18.836,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,u_2dr_1,2DarkRed,,START,17.882
12,1,19.456,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_1t,1transparent,,POINT,18.502
12,1,20.505,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_3_os,3Orange,,POINT,19.551
12,1,20.839,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_2dr_1,2DarkRed,,POINT,19.885
12,1,21.602,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_1t,1transparent,,POINT,20.648
12,1,23.319,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,BC,BrickClick,,POINT,22.365
12,1,23.367,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,u_1t,1transparent,,STOP,22.413
12,1,23.367,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,u_2dr_1,2DarkRed,,STOP,22.413
12,1,23.367,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,u_conf,Configuration,,START,22.413
12,1,23.796,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_4r_3,4Red,,POINT,22.842
12,1,24.416,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,l_conf,Configuration,,POINT,23.462
12,1,24.511,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,u_4r_3,4Red,,START,23.557
12,1,26.085,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,BC,BrickClick,,POINT,25.131
12,1,26.085,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,u_4r_3,4Red,,STOP,25.131
12,1,26.18,C:/Users/au643670/Desktop/LEGO_world/2020_02_14/12_BLD_1_DF/exports/000/world.mp4,129.95,20.97,,u_conf,Configuration,,STOP,25.226
