Part,Build,Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status,Time_N
19,1,3.202,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4yr_1,4YellowRound,,POINT,0
19,1,3.784,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_2dr_1,2DarkRed,,POINT,0.582
19,1,5.821,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4r_1,4Red,,POINT,2.619
19,1,5.988,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4r_2,4Red,,POINT,2.786
19,1,6.486,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_1t,1transparent,,POINT,3.284
19,1,6.653,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_3_ob,3Orange,,POINT,3.451
19,1,6.694,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4r_3,4Red,,POINT,3.492
19,1,6.819,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4r_4,4Red,,POINT,3.617
19,1,6.902,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4yr_2,4YellowRound,,POINT,3.7
19,1,7.027,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_2dr_2,2DarkRed,,POINT,3.825
19,1,7.568,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_1t,1transparent,,POINT,4.366
19,1,7.568,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4r_2,4Red,,POINT,4.366
19,1,7.692,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4yr_3,4YellowRound,,POINT,4.49
19,1,8.108,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4r_2,4Red,,POINT,4.906
19,1,8.358,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4yr_1,4YellowRound,,POINT,5.156
19,1,8.69,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_1t,1transparent,,POINT,5.488
19,1,9.023,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_3_ob,3Orange,,POINT,5.821
19,1,9.397,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4yr_2,4YellowRound,,POINT,6.195
19,1,9.522,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_3_om,3Orange,,POINT,6.32
19,1,10.021,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4yr_4,4YellowRound,,POINT,6.819
19,1,10.353,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4yr_2,4YellowRound,,POINT,7.151
19,1,12.225,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4r_1,4Red,,POINT,9.023
19,1,12.225,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4r_2,4Red,,POINT,9.023
19,1,12.807,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_1t,1transparent,,POINT,9.605
19,1,12.89,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4r_3,4Red,,POINT,9.688
19,1,13.43,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4r_2,4Red,,POINT,10.228
19,1,13.846,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4r_3,4Red,,POINT,10.644
19,1,13.929,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_3_ob,3Orange,,POINT,10.727
19,1,14.511,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4r_2,4Red,,POINT,11.309
19,1,14.678,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,u_2dr_1,2DarkRed,,START,11.476
19,1,14.761,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4r_2,4Red,,POINT,11.559
19,1,16.133,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,BC,BrickClick,,POINT,12.931
19,1,16.133,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4r_2,4Red,,POINT,12.931
19,1,16.133,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,u_2dr_1,2DarkRed,,STOP,12.931
19,1,16.133,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,u_conf,Configuration,,START,12.931
19,1,16.507,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,l_4r_3,4Red,,POINT,13.305
19,1,16.549,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/19_BLD_1_DFB/exports/000/world.mp4,63.78,24.05,,u_4r_3,4Red,,START,13.347
