Part,Build,Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status,Time_N
18,3,0.497,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4yr_1,4YellowRound,,POINT,0
18,3,1.144,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4yr_2,4YellowRound,,POINT,0.647
18,3,1.542,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_3_ob,3Orange,,POINT,1.045
18,3,1.939,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_3_os,3Orange,,POINT,1.442
18,3,2.586,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4r_1,4Red,,POINT,2.089
18,3,6.017,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4r_1,4Red,,POINT,5.52
18,3,6.116,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4yr_2,4YellowRound,,POINT,5.619
18,3,6.713,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_3_ob,3Orange,,POINT,6.216
18,3,7.558,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4yr_2,4YellowRound,,POINT,7.061
18,3,9.05,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_3_ob,3Orange,,POINT,8.553
18,3,11.089,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_1t,1transparent,,POINT,10.592
18,3,11.238,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4r_2,4Red,,POINT,10.741
18,3,11.338,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4r_3,4Red,,POINT,10.841
18,3,11.785,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4yr_1,4YellowRound,,POINT,11.288
18,3,11.835,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_2dr_1,2DarkRed,,START,11.338
18,3,11.885,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_2dr_2,2DarkRed,,START,11.388
18,3,14.421,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_3_ob,3Orange,,START,13.924
18,3,16.758,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4r_2,4Red,,POINT,16.261
18,3,16.907,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,BC,BrickClick,,POINT,16.41
18,3,16.907,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_2dr_1,2DarkRed,,STOP,16.41
18,3,16.907,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_2dr_2,2DarkRed,,STOP,16.41
18,3,16.907,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_3_ob,3Orange,,STOP,16.41
18,3,16.907,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_base,Base,,START,16.41
18,3,17.553,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_3_os,3Orange,,START,17.056
18,3,18.349,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_3_os,3Orange,,STOP,17.852
18,3,18.399,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4yr_3,4YellowRound,,POINT,17.902
18,3,18.896,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_3_om,3Orange,,START,18.399
18,3,20.537,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,BC,BrickClick,,POINT,20.04
18,3,20.537,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_3_om,3Orange,,STOP,20.04
18,3,20.786,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4yr_3,4YellowRound,,POINT,20.289
18,3,20.935,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4r_2,4Red,,POINT,20.438
18,3,21.084,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_4r_4,4Red,,START,20.587
18,3,21.979,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4yr_4,4YellowRound,,POINT,21.482
18,3,22.675,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,BC,BrickClick,,POINT,22.178
18,3,22.675,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_4r_4,4Red,,STOP,22.178
18,3,22.874,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_4r_2,4Red,,START,22.377
18,3,22.924,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_base,Base,,START,22.427
18,3,23.471,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_base,Base,,STOP,22.974
18,3,25.51,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,BC,BrickClick,,POINT,25.013
18,3,25.559,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_4r_2,4Red,,STOP,25.062
18,3,25.609,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4r_3,4Red,,POINT,25.112
18,3,25.858,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_4r_3,4Red,,START,25.361
18,3,26.504,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_base,Base,,START,26.007
18,3,27.598,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,BC,BrickClick,,POINT,27.101
18,3,27.598,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_1t,1transparent,,POINT,27.101
18,3,27.598,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_base,Base,,STOP,27.101
18,3,27.598,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_4r_3,4Red,,STOP,27.101
18,3,28.245,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_1t,1transparent,,POINT,27.748
18,3,28.543,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4r_1,4Red,,POINT,28.046
18,3,28.642,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_4r_1,4Red,,START,28.145
18,3,28.891,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_base,Base,,START,28.394
18,3,30.085,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,BC,BrickClick,,POINT,29.588
18,3,30.085,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_4r_1,4Red,,STOP,29.588
18,3,30.184,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_base,Base,,STOP,29.687
18,3,30.333,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4yr_2,4YellowRound,,POINT,29.836
18,3,30.632,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_4yr_2,4YellowRound,,START,30.135
18,3,31.179,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4yr_4,4YellowRound,,POINT,30.682
18,3,32.223,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_base,Base,,START,31.726
18,3,32.72,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,BC,BrickClick,,POINT,32.223
18,3,32.72,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_4yr_2,4YellowRound,,STOP,32.223
18,3,32.869,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_base,Base,,STOP,32.372
18,3,33.317,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_3_os,3Orange,,START,32.82
18,3,33.715,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4yr_1,4YellowRound,,POINT,33.218
18,3,33.814,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_3_os,3Orange,,STOP,33.317
18,3,34.212,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_4yr_1,4YellowRound,,START,33.715
18,3,34.908,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4yr_4,4YellowRound,,POINT,34.411
18,3,35.903,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,BC,BrickClick,,POINT,35.406
18,3,36.648,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4yr_3,4YellowRound,,POINT,36.151
18,3,36.847,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_base,Base,,START,36.35
18,3,37.444,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_base,Base,,STOP,36.947
18,3,37.494,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4yr_3,4YellowRound,,POINT,36.997
18,3,38.488,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,BC,BrickClick,,POINT,37.991
18,3,38.488,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_4yr_1,4YellowRound,,STOP,37.991
18,3,38.787,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_4yr_3,4YellowRound,,POINT,38.29
18,3,38.986,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_4yr_3,4YellowRound,,START,38.489
18,3,39.383,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,l_base,Base,,START,38.886
18,3,40.577,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,BC,BrickClick,,POINT,40.08
18,3,40.577,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_3_DFB/exports/000/world.mp4,93.27,20.11,,u_4yr_3,4YellowRound,,STOP,40.08
