Part,Build,Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status,Time_N
18,1,1.712,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_1_DFB/exports/000/world.mp4,96.03,20.44,,l_2dr_1,2DarkRed,,POINT,0
18,1,1.712,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_1_DFB/exports/000/world.mp4,96.03,20.44,,l_4r_1,4Red,,POINT,0
18,1,2.153,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_1_DFB/exports/000/world.mp4,96.03,20.44,,l_2dr_1,2DarkRed,,POINT,0.441
18,1,2.74,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_1_DFB/exports/000/world.mp4,96.03,20.44,,l_3_ob,3Orange,,POINT,1.028
18,1,3.229,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_1_DFB/exports/000/world.mp4,96.03,20.44,,l_4r_1,4Red,,POINT,1.517
18,1,4.795,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_1_DFB/exports/000/world.mp4,96.03,20.44,,l_4r_2,4Red,,POINT,3.083
18,1,4.941,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_1_DFB/exports/000/world.mp4,96.03,20.44,,l_4yr_1,4YellowRound,,POINT,3.229
18,1,5.235,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_1_DFB/exports/000/world.mp4,96.03,20.44,,l_3_ob,3Orange,,POINT,3.523
18,1,5.626,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_1_DFB/exports/000/world.mp4,96.03,20.44,,l_2dr_1,2DarkRed,,POINT,3.914
18,1,5.871,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_1_DFB/exports/000/world.mp4,96.03,20.44,,l_4r_3,4Red,,POINT,4.159
18,1,6.311,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_1_DFB/exports/000/world.mp4,96.03,20.44,,l_2dr_1,2DarkRed,,POINT,4.599
18,1,6.311,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_1_DFB/exports/000/world.mp4,96.03,20.44,,l_3_ob,3Orange,,POINT,4.599
18,1,6.8,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_1_DFB/exports/000/world.mp4,96.03,20.44,,l_2dr_1,2DarkRed,,POINT,5.088
18,1,6.947,C:/Users/au643670/Desktop/LEGO_world/2020_02_15/18_BLD_1_DFB/exports/000/world.mp4,96.03,20.44,,l_4r_1,4Red,,POINT,5.235
