id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
2,109153.879327,325.49799999105744,0,4,0.4581711618085759,0.5239329014401591,0.863545805237954,0.9932240961861614,3d gaze,-16.803541197071063,-7.186504907096542,188.82314521837938,109153.879327 109153.887528 109153.895635 109153.904003 109153.911643 109153.919021 109153.927154 109153.935033 109153.94436 109153.95106200001 109153.959248 109153.968548 109153.975182 109153.983169 109153.990888 109153.999119 109154.030111 109154.054116 109154.059994 109154.064279 109154.07125 109154.079115 109154.091037 109154.10007 109154.104667 109154.111079 109154.118988 109154.127041 109154.134872 109154.143134 109154.151038 109154.15963 109154.167669 109154.1758 109154.19343 109154.204825
3,109154.25162,216.0379999986617,5,11,0.33432105876780505,0.6076286596048271,1.5667477338822788,0.8270691125500579,3d gaze,-54.496813138415675,-22.019687520959344,186.42226402647702,109154.25162 109154.258316 109154.265788 109154.299121 109154.308149 109154.320758 109154.32383549999 109154.334879 109154.341578 109154.348073 109154.363891 109154.372499 109154.379239 109154.387017 109154.409879 109154.420534 109154.429701 109154.435193 109154.444337 109154.451061 109154.458995 109154.467658
4,109154.492988,222.1620000054827,11,18,0.2917151057416692,0.559372068855035,1.9663618539447523,0.7684872647740962,3d gaze,-68.09743243504558,-13.71579314700379,185.32629717991173,109154.492988 109154.526762 109154.53168 109154.540211 109154.547381 109154.554965 109154.563673 109154.571243 109154.579635 109154.587281 109154.629684 109154.63716500001 109154.644174 109154.65285500001 109154.66262 109154.669515 109154.679552 109154.684142 109154.691451 109154.699218 109154.709206 109154.71515
5,109154.723916,499.83200000133365,18,29,0.280342040860599,0.5625779943148577,1.4377802571740645,0.7556873087352698,3d gaze,-70.77850587932693,-14.130757839667044,182.12210446385077,109154.723916 109154.742731 109154.759383 109154.764253 109154.78612 109154.79436 109154.801014 109154.815598 109154.8257 109154.834225 109154.843314 109154.859198 109154.869084 109154.875209 109154.879931 109154.88738 109154.895061 109154.902939 109154.911788 109154.919287 109154.928477 109154.935207 109154.943538 109154.95103 109154.961072 109154.966929 109154.975578 109154.982934 109154.991161 109154.99963600001 109155.008197 109155.014958 109155.024798 109155.031693 109155.043709 109155.048426 109155.061681 109155.067686 109155.075583 109155.08178000001 109155.087667 109155.09537 109155.102939 109155.110953 109155.119046 109155.127882 109155.135003 109155.148406 109155.1538455 109155.1575655 109155.161284 109155.167214 109155.174871 109155.183829 109155.190921 109155.199733 109155.206966 109155.215666 109155.223748
6,109155.231135,306.8130000028759,29,29,0.2759275615673129,0.5692537743128765,1.2499649897784149,0.6689219890943395,3d gaze,-69.26289331104506,-14.704128557410579,174.30350933345483,109155.231135 109155.245547 109155.24947099999 109155.25331249999 109155.255565 109155.27096349999 109155.274955 109155.278937 109155.2869005 109155.29088449999 109155.29499299999 109155.2991035 109155.3031265 109155.307147 109155.314974 109155.32309 109155.339107 109155.3434625 109155.347145 109155.34724 109155.361351 109155.36536 109155.36937100001 109155.3773195 109155.3813265 109155.3858045 109155.38986 109155.3933885 109155.397363 109155.401333 109155.402955 109155.411003 109155.4251665 109155.42945299999 109155.43299599999 109155.4376075 109155.441643 109155.44523350001 109155.4492405 109155.451037 109155.459414 109155.467882 109155.48328 109155.4992945 109155.5020235 109155.50465799999 109155.508017 109155.51009950001 109155.513448 109155.515072 109155.5296845 109155.53327449999 109155.537948
7,109155.587453,324.3039999942994,29,30,0.4300724562737341,0.4976425948152269,1.970516853560355,0.767878328853608,3d gaze,-21.07479503784067,-2.2662441786620753,158.4230932693479,109155.587453 109155.596044 109155.6090425 109155.61295899999 109155.6173755 109155.619788 109155.628133 109155.635327 109155.649688 109155.653732 109155.657739 109155.661272 109155.66586000001 109155.668199 109155.6818165 109155.685558 109155.68955350001 109155.693225 109155.6973835 109155.7013515 109155.70561599999 109155.7094475 109155.713022 109155.7214515 109155.725493 109155.73142299999 109155.734977 109155.738965 109155.742953 109155.7473065 109155.7553025 109155.7589445 109155.76386400001 109155.7681165 109155.7735645 109155.778372 109155.7810915 109155.78385400001 109155.78771199999 109155.791501 109155.795353 109155.799205 109155.807926 109155.815135 109155.823533 109155.831165 109155.841072 109155.849029 109155.865089 109155.87115 109155.879263 109155.888278 109155.895276 109155.903625 109155.911757
8,109155.982114,253.76000000687782,30,33,0.5536976571670239,0.5376766508226681,0.748697164530564,0.9410229091923132,3d gaze,8.8687622504915,-7.578530916636463,150.39918999686276,109155.982114 109155.991204 109155.999326 109156.008143 109156.015278 109156.024559 109156.031254 109156.040271 109156.047218 109156.066192 109156.076237 109156.084225 109156.089245 109156.095588 109156.103365 109156.111153 109156.120528 109156.12811 109156.135079 109156.143065 109156.151748 109156.159053 109156.167189 109156.175197 109156.183572 109156.191608 109156.202971 109156.21089 109156.219508 109156.227397 109156.235874
9,109156.258965,153.7359999929322,34,39,0.5397040488525616,0.6162211489091743,1.2646879832850755,0.955450125482899,3d gaze,5.60212866071807,-18.212077213597453,149.52872618405206,109156.258965 109156.266974 109156.275633 109156.286053 109156.295299 109156.304424 109156.316227 109156.328664 109156.337616 109156.351199 109156.357508 109156.364705 109156.378448 109156.384222 109156.395918 109156.403299 109156.412701
10,109156.482327,294.8119999928167,41,49,0.45808322633287357,0.6548538509867737,1.9557981003508875,0.8531256027067549,3d gaze,-17.506829121325485,-30.777208739336714,194.60681622611636,109156.482327 109156.485112 109156.4916675 109156.49961 109156.5029925 109156.5073215 109156.51362849999 109156.52144499999 109156.5280555 109156.5322835 109156.538061 109156.54179799999 109156.54506050001 109156.5491225 109156.554972 109156.5598535 109156.5622695 109156.5656645 109156.569811 109156.573832 109156.5775715 109156.581168 109156.58567100001 109156.59001 109156.59410300001 109156.599808 109156.60317650001 109156.607364 109156.61156749999 109156.61533999999 109156.6192455 109156.6242775 109156.628778 109156.631204 109156.634911 109156.64004999999 109156.6459355 109156.648338 109156.6522045 109156.65560200001 109156.66018800001 109156.663411 109156.6681065 109156.671518 109156.6769305 109156.681205 109156.68470750001 109156.68748200001 109156.6912205 109156.694938 109156.694939 109156.7116335 109156.7153945 109156.71940100001 109156.72399299999 109156.72837699999 109156.731685 109156.73496249999 109156.74308799999 109156.74715 109156.7512115 109156.7571595 109156.76222 109156.766078 109156.770064 109156.77316 109156.777139
11,109156.78143249999,495.3170000080718,49,60,0.4482273330548017,0.6349173322211921,0.9021348255104921,0.8469451571761889,3d gaze,-19.484924319570897,-25.829651838684445,184.9250006989317,109156.78143249999 109156.7865745 109156.790305 109156.7948515 109156.798667 109156.80224399999 109156.80724950001 109156.8111555 109156.8142265 109156.817587 109156.821589 109156.8258665 109156.83004 109156.83353999999 109156.83868799999 109156.84516649999 109156.848279 109156.85176399999 109156.8546145 109156.859725 109156.8639965 109156.8692865 109156.8728855 109156.8761175 109156.8793185 109156.8826225 109156.88640399999 109156.88949 109156.893249 109156.897634 109156.901798 109156.906359 109156.9102445 109156.9133055 109156.917202 109156.92292449999 109156.927547 109156.9306355 109156.9338425 109156.942456 109156.946444 109156.95046600001 109156.9537025 109156.9580805 109156.9614155 109156.965909 109156.971934 109156.97626649999 109156.9784765 109156.9815345 109156.9857205 109156.989894 109156.99744050001 109157.00210350001 109157.00615249999 109157.010175 109157.01461 109157.0186565 109157.023308 109157.0273505 109157.031442 109157.034848 109157.04047949999 109157.0444995 109157.0483545 109157.054126 109157.058128 109157.0627715 109157.0671745 109157.0723375 109157.076275 109157.0798535 109157.083671 109157.08768950001 109157.0921935 109157.096225 109157.099507 109157.105514 109157.10868199999 109157.113928 109157.116805 109157.1234465 109157.125813 109157.13014250001 109157.132702 109157.137562 109157.1400005 109157.1434985 109157.1469345 109157.1510015 109157.1557005 109157.16008550001 109157.16456050001 109157.1684695 109157.171673 109157.175614 109157.179846 109157.1836605 109157.187049 109157.191446 109157.196632 109157.200285 109157.206504 109157.211249 109157.215925 109157.219189 109157.2251525 109157.2278685 109157.2302085 109157.2367475 109157.2419705 109157.24485 109157.247901 109157.2541665 109157.25670649999 109157.26184749999 109157.2645015 109157.269404 109157.2723865 109157.2767495
