id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
1,104880.1192365,275.5534999887459,1,4,0.400042933993618,0.6837864043571924,0.9516859156842722,0.8358234949149185,3d gaze,-295.66452395877957,-301.4187094004072,1607.9693882182503,104880.1192365 104880.127561 104880.13262650001 104880.13624200001 104880.1402085 104880.1430835 104880.148422 104880.15259499999 104880.1564635 104880.1596785 104880.162957 104880.167313 104880.17060499999 104880.1742275 104880.178178 104880.18410700001 104880.18784299999 104880.191565 104880.1961645 104880.199254 104880.203958 104880.20721200001 104880.2106565 104880.214794 104880.217947 104880.22381 104880.2278635 104880.2313535 104880.2357935 104880.23947 104880.2429105 104880.2459295 104880.2502905 104880.2544315 104880.258422 104880.26252250001 104880.2669215 104880.2705175 104880.27417300001 104880.278495 104880.2830075 104880.2866705 104880.290164 104880.2941575 104880.2980755 104880.302544 104880.306552 104880.3101495 104880.3143075 104880.3182215 104880.3238095 104880.327866 104880.3303145 104880.334377 104880.33913949999 104880.343427 104880.3462495 104880.3510045 104880.3549495 104880.3582495 104880.36260200001 104880.3681375 104880.3718145 104880.375799 104880.3797665 104880.38270650001 104880.38674 104880.390113 104880.39478999999
2,104880.418086,173.67899999953806,4,10,0.3453362330160291,0.46468273522688364,1.7658116088100002,0.8138646912144789,3d gaze,-171.92754362174819,10.163305533234562,632.8149766279254,104880.418086 104880.425611 104880.43224 104880.43992 104880.447713 104880.456381 104880.464266 104880.47172 104880.480878 104880.490159 104880.495774 104880.50419200001 104880.512672 104880.520528 104880.527948 104880.536103 104880.543851 104880.553435 104880.559705 104880.56975 104880.576101 104880.584006 104880.591765
3,104880.605256,158.77600001113024,10,15,0.35119070432159394,0.500452633370063,1.0289245269734932,0.8188894500073255,3d gaze,-165.94911356449296,-10.903330387504147,634.0803877440756,104880.605256 104880.61221 104880.620126 104880.629932 104880.636419 104880.64434 104880.652609 104880.659692 104880.670428 104880.675676 104880.684645 104880.692928 104880.699667 104880.708691 104880.716488 104880.725389 104880.731976 104880.739782 104880.748404 104880.756512 104880.764032
4,104880.8318195,188.24099999619648,17,23,0.3768139152636878,0.7123864588630435,0.6331923404368318,0.8534312831072324,3d gaze,375.5618368435785,364.1482523132656,-1682.457722522376,104880.8318195 104880.835941 104880.8409595 104880.8439235 104880.84693 104880.85112949999 104880.8554015 104880.85827550001 104880.8622905 104880.866436 104880.870555 104880.8779475 104880.8815685 104880.8867015 104880.8911605 104880.895421 104880.89865650001 104880.9025195 104880.90594 104880.90975300001 104880.91277250001 104880.915605 104880.919106 104880.922921 104880.9266145 104880.9297865 104880.9339855 104880.9391205 104880.942905 104880.9466205 104880.9512385 104880.954776 104880.958367 104880.9624645 104880.966912 104880.970971 104880.974432 104880.9791255 104880.98448300001 104880.9880005 104880.992526 104880.995721 104880.9997845 104881.00384800001 104881.0077995 104881.0117345 104881.01591650001 104881.0200605
5,104881.25008649999,134.80250001884997,29,32,0.3900347540635366,0.5152724853591504,1.1072901504463546,0.7956420978630698,3d gaze,-34.50353758675669,-5.365064199912395,174.8494331407906,104881.25008649999 104881.25483749999 104881.257836 104881.2621995 104881.26653600001 104881.27067900001 104881.274661 104881.278181 104881.28321299999 104881.2871825 104881.28982949999 104881.2940235 104881.298003 104881.3018635 104881.30606249999 104881.3104255 104881.314093 104881.31765099999 104881.3217115 104881.3258745 104881.330199 104881.335082 104881.33921949999 104881.3421925 104881.34650849999 104881.3528175 104881.36051999999 104881.363014 104881.37242649999 104881.375738 104881.3785325 104881.380954 104881.38488900001
6,104881.460867,105.10200000135228,35,38,0.358263505954822,0.26007199604564873,1.0975492624728125,0.6781963081782203,3d gaze,-36.900045821928956,30.346781686279417,144.7325624392748,104881.460867 104881.47036 104881.477884 104881.484902 104881.489693 104881.496555 104881.511947 104881.523205 104881.529968 104881.55491 104881.565969
7,104881.726581,125.62850001268089,43,46,0.3894835581961171,0.5510836290638139,1.3145691982599665,0.8486008376550378,3d gaze,-50.47959221546564,-16.189381267047683,254.17010155578146,104881.726581 104881.7305095 104881.73477350001 104881.7429635 104881.74717350001 104881.750585 104881.760432 104881.764489 104881.7688275 104881.772373 104881.7751485 104881.77972 104881.785432 104881.790051 104881.79285950001 104881.7965875 104881.7995065 104881.80287300001 104881.807072 104881.8122005 104881.81588450001 104881.8207245 104881.824623 104881.8286405 104881.832314 104881.83670449999 104881.840659 104881.84464299999 104881.8486175 104881.85220950001
8,104881.9314755,89.70250000129454,49,52,0.35285474528094884,0.7222190498556553,1.4613465006232398,0.8146534810334335,3d gaze,157.7739848448421,135.76393346081798,-595.5446335940101,104881.9314755 104881.9351005 104881.939136 104881.9442935 104881.948588 104881.95257349999 104881.9575455 104881.963151 104881.9671435 104881.97043300001 104881.97421 104881.978323 104881.981524 104881.9845875 104881.987663 104881.9917405 104881.9958035 104882.000318 104882.006296 104882.0100525 104882.0143385 104882.021178
9,104882.20330950001,93.32249998988118,57,60,0.3253204728104926,0.6717207684292786,1.9771408603409997,0.7859579651463753,3d gaze,-207.71023515483824,-120.72988507820803,668.535348477154,104882.20330950001 104882.213939 104882.249365 104882.261108 104882.26819 104882.275943 104882.289714 104882.296632
10,104882.500423,81.20149999740534,65,66,0.37156523574876266,0.6992422742113881,1.257006376366414,0.7798714792957093,3d gaze,1492.0631083508563,1290.2632595871055,-6405.863102700273,104882.500423 104882.50445549999 104882.50910950001 104882.514902 104882.52028150001 104882.524049 104882.527873 104882.5304245 104882.535859 104882.5397275 104882.5442495 104882.5521815 104882.5549595 104882.557927 104882.561876 104882.5670635 104882.57129600001 104882.574514 104882.5816245
