id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
1,718.109342,124.16100000007191,0,1,0.10020320993417615,1.0257510917271608,0.856515200280542,0.8728018768100545,3d gaze,-166.42448276278552,-125.79730028565442,149.37215065857933,718.109342 718.163034 718.171171 718.194068 718.209431 718.225963 718.233503
2,718.6583390000001,499.4534999999587,8,20,0.42737932075845475,0.9105559256386768,1.8625120753441804,0.9820141326463478,3d gaze,-27.3479580950237,-77.24404502097808,184.41651656631046,718.6583390000001 718.665274 718.669039 718.6851690000001 718.6890685000001 718.6926325 718.696569 718.7015805000001 718.7054400000001 718.712668 718.732305 718.7351900000001 718.740672 718.743509 718.7444 718.7779330000001 718.7856285 718.7886515 718.793817 718.7971885 718.798806 718.807924 718.83687 718.8392425 718.8473550000001 718.8502015 718.8545330000001 718.8583295000001 718.8662555000001 718.8833775 718.8903755000001 718.893369 718.896068 718.8961410000001 718.902695 718.909634 718.933012 718.939384 718.945485 718.967716 718.97356 718.982905 718.991267 719.0127170000001 719.0169530000001 719.0208835000001 719.0240115 719.026473 719.034953 719.039485 719.044972 719.050693 719.072746 719.077328 719.080817 719.087011 719.093506 719.1136759999999 719.117599 719.121669 719.12619 719.131678 719.136341 719.140395 719.144063 719.147307 719.1517550000001 719.154717 719.1577925
3,719.160509,437.31000000002496,20,29,0.4276684892231416,0.9080469379505971,1.3553651072863826,0.9508721595848598,3d gaze,-26.21490800869593,-73.90795439356943,177.7146339450326,719.160509 719.164256 719.172969 719.1769815 719.1919385000001 719.200022 719.204671 719.2068234999999 719.208848 719.214018 719.2325820000001 719.244594 719.2523575 719.255913 719.2584400000001 719.258771 719.26628 719.2885825000001 719.2927784999999 719.2973505 719.3006935000001 719.302595 719.307737 719.315456 719.335059 719.339747 719.3435850000001 719.34708 719.3564695 719.360011 719.364409 719.371716 719.378842 719.398714 719.4025955 719.406831 719.410903 719.425568 719.4333449999999 719.4367494999999 719.439205 719.4457335 719.4604985000001 719.469025 719.475496 719.495451 719.49959 719.50386 719.5160965 719.5209855 719.5246015 719.533128 719.5373375 719.5413395 719.554494 719.5588475 719.5624574999999 719.567054 719.58619 719.58906 719.5937665 719.5978190000001
4,719.623295,160.8645000000024,30,34,0.4164631541133559,0.7572558329945355,1.4511149412429234,0.9548753164765383,3d gaze,-26.833430702950505,-43.517756281151435,168.78311151007938,719.623295 719.629487 719.638115 719.6655875 719.6790120000001 719.684933 719.690151 719.717558 719.722294 719.7255945 719.732023 719.7350225 719.735483 719.7570455 719.7615814999999 719.7662849999999 719.7706949999999 719.7737555 719.777104 719.7806355 719.7841595
5,719.7979845,482.21250000005966,34,45,0.4017141990540122,0.716032171659754,1.6511378858803911,0.9441834785857712,3d gaze,-30.52967746772835,-36.5802032241246,167.62700278379867,719.7979845 719.8030444999999 719.806417 719.816803 719.8412765 719.845248 719.8474695 719.8509965000001 719.856328 719.8766165 719.885349 719.889142 719.898351 719.9034300000001 719.908098 719.9147419999999 719.9185825 719.921318 719.924576 719.925492 719.9356750000001 719.956914 719.9698415 719.9732875 719.9762410000001 719.978912 719.9825655 719.984774 720.006954 720.0102625 720.0128629999999 720.0178579999999 720.0355159999999 720.0394855 720.043998 720.0468135 720.0505395 720.050938 720.0798555 720.083264 720.086785 720.1072985000001 720.1113175 720.1151629999999 720.1193714999999 720.122254 720.1267829999999 720.1297495 720.135682 720.140411 720.1597975 720.164083 720.1673049999999 720.173735 720.178013 720.2026615 720.2141045000001 720.217657 720.220093 720.2247130000001 720.2273555 720.2318270000001 720.25184 720.255204 720.26071 720.263358 720.2674260000001 720.2712200000001 720.2745835000001 720.280197
6,720.324711,419.74100000004455,46,58,0.3595390694543004,0.6248863757386457,1.384386718628991,0.8260541879050276,3d gaze,-38.74493761425628,-20.712856569788528,155.25751291594605,720.324711 720.374584 720.43052 720.4369125000001 720.4411145 720.444975 720.4539665 720.4819815 720.484973 720.4884855 720.4937864999999 720.4969765 720.5050180000001 720.51691 720.5451105 720.549042 720.561078 720.564666 720.576394 720.588609 720.595295 720.602846 720.611858 720.618811 720.6256030000001 720.648238 720.6525595 720.6668500000001 720.670998 720.6932545 720.6982615 720.7012855 720.705286 720.709623 720.7138705 720.7177835 720.7281665 720.7381340000001 720.744452
7,720.842495,124.52300000006744,60,63,0.530284784324983,0.6887745866400563,1.8960480891719114,0.7708435804851176,3d gaze,3.7319408538688776,-30.2569773394653,159.7663295527082,720.842495 720.85554 720.859997 720.9122 720.937604 720.9482095000001 720.9534215 720.9582115000001 720.962698 720.967018
8,720.974462,349.837999999977,63,72,0.5417636916880885,0.6959561877887385,1.7444279497321733,0.7839693336782884,3d gaze,6.961087453537039,-33.260204885731234,169.64267930778274,720.974462 720.9765565 720.9819735 720.98957 721.002158 721.0102755 721.0147115 721.021335 721.0252205 721.0307355 721.034846 721.047282 721.0571500000001 721.061055 721.0654045 721.06866 721.082214 721.0860299999999 721.090393 721.0942215 721.0984935 721.112615 721.1161955 721.1201679999999 721.124341 721.1277285000001 721.133954 721.138119 721.141826 721.1455155 721.1495620000001 721.1535855 721.157745 721.1625135 721.1672880000001 721.17138 721.1744325 721.1774115000001 721.181421 721.1854519999999 721.1941605 721.202558 721.2062175000001 721.2095200000001 721.2139300000001 721.2181195000001 721.226433 721.2302569999999 721.234008 721.2381505000001 721.241718 721.2465545 721.254392 721.2586555 721.263279 721.2690755000001 721.2769185 721.28088 721.2849595 721.2889075 721.2921040000001 721.302486 721.3087435 721.3167800000001 721.3204460000001 721.3243
9,721.327837,413.80549999996674,72,80,0.5475514651827021,0.7213232974534655,1.857520496106587,0.7883311250579123,3d gaze,8.702518809609145,-38.11251514858383,173.03527455311203,721.327837 721.3316115 721.33701 721.341161 721.3498965 721.3538325 721.3577525000001 721.362166 721.369227 721.372826 721.381187 721.3857175 721.3939889999999 721.397234 721.4038855 721.407152 721.4128350000001 721.4183545000001 721.421372 721.4254780000001 721.428905 721.432322 721.43617 721.4400725 721.444262 721.450368 721.4544985 721.462563 721.4651855 721.469288 721.4724020000001 721.476107 721.4840695 721.4881090000001 721.4919485 721.498275 721.5029000000001 721.5062935000001 721.5095165 721.509687 721.517616 721.533966 721.542293 721.5611585 721.5639295000001 721.5673205 721.571457 721.5740815 721.578848 721.583284 721.5932445000001 721.5983980000001 721.612406 721.6149035000001 721.6185915 721.6216515 721.6255615 721.629407 721.6386709999999 721.64408 721.64712 721.6507475 721.653562 721.65797 721.6622855 721.662376 721.66976 721.695689 721.6987415000001 721.702522 721.706804 721.7108835 721.714843 721.7209125 721.7248075 721.733725 721.738449 721.7416425
10,721.7488695,499.5760000000473,80,89,0.5389024333225643,0.6753613743774374,1.9804114681287492,0.7698707864579792,3d gaze,6.273865957893338,-30.340647153489616,171.6738455062105,721.7488695 721.75292 721.7567775 721.7683030000001 721.7743005 721.7784174999999 721.782382 721.787302 721.7912295000001 721.798503 721.8027895 721.8064870000001 721.8091975 721.813913 721.81865 721.822166 721.8261935 721.828769 721.832401 721.835918 721.839515 721.8436475000001 721.847924 721.853437 721.8582200000001 721.8633335 721.8681325 721.8703009999999 721.8728355000001 721.876184 721.8801559999999 721.8838264999999 721.8919315 721.8959044999999 721.9011405 721.9045570000001 721.907593 721.9159285000001 721.9196440000001 721.9241115 721.9281925 721.9317845 721.93571 721.9397025000001 721.9437795 721.9480415 721.9561675 721.9599345 721.964011 721.9677755 721.9731019999999 721.9828580000001 721.9894175000001 721.9925405 721.9956835 721.9992445 722.0077545 722.009812 722.0144614999999 722.023608 722.0266085000001 722.030238 722.034806 722.03876 722.0421615 722.0506765 722.0548105 722.0586925 722.061412 722.0796485000001 722.08476 722.087765 722.0907105 722.094664 722.097567 722.1016480000001 722.1096155 722.1134935 722.117589 722.1216875 722.125546 722.1293945 722.1334 722.1374030000001 722.14143 722.1454209999999 722.149453 722.153468 722.1576135 722.166232 722.170698 722.1741870000001 722.1776985 722.1819635 722.189979 722.193755 722.1983745 722.203017 722.2062390000001 722.2100885 722.214106 722.217952 722.2221020000001 722.2335195 722.2375105000001 722.2415895 722.244467 722.2484455
