id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
1,15133.7910195,230.00950000096054,0,3,0.24652762713065512,0.433312603312365,1.4992761636125744,0.8408052258104949,3d gaze,-178.3114275630036,18.87952131501583,392.4768018191456,15133.7910195 15133.7947815 15133.798822 15133.803154500001 15133.806562500002 15133.810354000001 15133.813545500001 15133.818166000001 15133.822786 15133.829246500001 15133.8368845 15133.840506 15133.84635 15133.855469000002 15133.858476500001 15133.861129 15133.867673 15133.8743575 15133.880903500001 15133.886716500001 15133.893286999999 15133.896177 15133.9005175 15133.910462 15133.9144245 15133.9184695 15133.922093000001 15133.924973000001 15133.933783 15133.941183 15133.950187 15133.957241 15133.966544 15133.972988000001 15133.981204 15133.989204000001 15133.997211 15134.005315 15134.013111 15134.021029000001
2,15134.029099000001,96.57899999911024,3,6,0.2418052689982921,0.4226599717196495,1.7894470820306592,0.9002430407090353,3d gaze,-144.73363227107177,18.334901454034426,311.7346840241417,15134.029099000001 15134.049326 15134.054269 15134.05793 15134.0655835 15134.069477500001 15134.073840500001 15134.077973 15134.082989 15134.088757500002 15134.089527 15134.097294000001 15134.105104 15134.119921500002 15134.125678
3,15134.152632000001,260.99149999936344,7,14,0.2816836450639553,0.5371125903026708,1.777335548835996,0.7172021221057201,3d gaze,-155.74604289347957,-21.46007793608443,403.8771841848403,15134.152632000001 15134.153234000001 15134.1675355 15134.1732405 15134.178818 15134.183526 15134.1905425 15134.194032000001 15134.198934 15134.2067465 15134.211502000002 15134.216210000002 15134.22019 15134.223395500001 15134.2276205 15134.232659500001 15134.237596500001 15134.241214000001 15134.2468505 15134.251144000002 15134.260461000002 15134.2631875 15134.268192 15134.27345 15134.2840195 15134.2874205 15134.289768000002 15134.295614000002 15134.3048285 15134.308473500001 15134.315507500001 15134.3204055 15134.3234795 15134.3274315 15134.330049 15134.338380500001 15134.342196000001 15134.3460255 15134.349900500001 15134.356507 15134.3605775 15134.3648755 15134.369159500002 15134.3768025 15134.380560500002 15134.384474 15134.3882095 15134.3921285 15134.39993 15134.4041945 15134.4081865 15134.4136235
4,15134.4616695,146.20400000057998,15,18,0.2713221410299065,0.5680325223999889,1.894787084771166,0.7489341420276446,3d gaze,-149.29223888165424,-30.69430824099676,368.03696254972596,15134.4616695 15134.4656745 15134.465678 15134.479200000002 15134.4835475 15134.487167 15134.489763000001 15134.4939525 15134.500228500001 15134.504527500001 15134.506869 15134.511461 15134.517392500002 15134.520979500001 15134.524611 15134.530556500002 15134.537004500002 15134.539469000001 15134.542409500002 15134.550497 15134.556690500001 15134.5597835 15134.563760000001 15134.570466000001 15134.5747405 15134.580482000001 15134.585699 15134.592899 15134.595715 15134.597599 15134.600815 15134.603501000001 15134.607873500001
5,15134.863405,94.8595000008936,26,29,0.27773176228766433,0.7898002734465743,1.8442286291290468,0.8412582902382794,3d gaze,-358.7514125780846,-271.7620914812932,876.5917440407873,15134.863405 15134.867002 15134.8703795 15134.874361000002 15134.877028 15134.881259500002 15134.885451500002 15134.889249 15134.89316 15134.8971575 15134.901002 15134.904993 15134.908983500001 15134.913025 15134.9170665 15134.921315 15134.925618500001 15134.9297605 15134.933842 15134.937445 15134.941043 15134.945750500001 15134.950485000001 15134.954025500001 15134.958264500001
6,15134.9621305,117.48950000037439,29,32,0.27141843344706995,0.7712772727544975,0.9821605027926219,0.8662421811415558,3d gaze,-317.35758272895964,-219.09961212807937,755.0254143247859,15134.9621305 15134.965352000001 15134.969188000001 15134.972939 15134.9773335 15134.981718000001 15134.985367500001 15134.989011000001 15134.993032500002 15134.997049000001 15135.001453 15135.005852 15135.009443 15135.013032500001 15135.0210855 15135.025411 15135.029623000002 15135.034214500001 15135.0383125 15135.041807000001 15135.045159000001 15135.048672 15135.0533245 15135.056294500002 15135.0594925 15135.064129999999 15135.0681725 15135.071488000001 15135.0757605 15135.07962
7,15136.061035,343.4749999996711,61,72,0.3181402737232125,-0.04263816509668217,0.7713042178728368,0.8237408927052292,3d gaze,-105.3554145670746,162.9553139212433,287.3051852057739,15136.061035 15136.40451
8,15136.457148000001,571.8849999993836,73,89,0.3099760919521478,-0.0013202280806873246,1.4801813754690465,0.7410012150223402,3d gaze,-111.52529637973902,152.72749162140593,297.77972524503144,15136.457148000001 15137.029033
9,15137.515898000001,305.72099999881175,103,112,0.34272634394790147,-0.037499518295860956,1.5635905566974642,0.7810258789184705,3d gaze,-93.40277587706424,163.45385383018504,296.60467071005297,15137.515898000001 15137.821619
10,15140.06947,126.987999999983,177,180,0.42894093993914373,0.5723138213968618,1.2377253528065804,0.8747924559476323,3d gaze,-139.24739840115328,-85.8028538536442,1035.8016864554068,15140.06947 15140.0730205 15140.077019 15140.081017 15140.085125000001 15140.089233 15140.093188 15140.097139000001 15140.101222500001 15140.105302 15140.109404499999 15140.1134685 15140.117257 15140.1210145 15140.125115 15140.129207000002 15140.133537000002 15140.137872000001 15140.1414955 15140.145091 15140.149205500002 15140.153300500002 15140.160501000002 15140.164517500001 15140.168443000002 15140.171545000001 15140.1755035 15140.181632 15140.1856195 15140.190373500001 15140.1935415 15140.196458
