start_timestamp,re-set clock,id,duration,start_frame_index,end_frame_index,Adjacent_Fixation?,Cumulative Fixation Time,Cumulative Fixation Counter,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,,Participant,Build,Time_boris,Time_N,Behavior_boris,Behavioral category,Status,closest_time_match,Look_duration,Fixations_per_look,Duration_of_1st_Fixation_in_look,pupil_start_frame,norm_Fixation_pos_x,norm_Fixation_pos_y,Fixation_number
105180.855,0,3,86.884,0,1,FALSE,86.884,1,0.413,0.921,1.653,0.955,3d gaze,-28.632,-71.414,165.145,,4,3,2.181,0,l_4r_1,4Red,POINT,2.163,126.196,1,126,48,0.262,0.624,12
105181.136,0.282,4,103.804,1,1,TRUE,572.674,3,0.501,0.813,1.399,0.982,3d gaze,-4.735,-63.123,203.46,,4,3,2.375,0.194,l_2dr_1,2DarkRed,POINT,2.334,163.824,1,164,53,0.356,0.649,13
105181.259,0.405,5,186.311,1,2,TRUE,468.87,2,0.475,0.799,1.527,0.83,3d gaze,-10.31,-46.863,157.713,,4,3,3.037,0.856,l_1t,1transparent,POINT,2.88,426.697,1,427,55,0.378,0.67,15
105181.46,0.606,6,282.559,3,12,FALSE,282.559,1,0.432,0.803,1.133,0.889,3d gaze,-19.894,-44.29,146.417,,4,3,3.037,0.856,l_4r_2,4Red,POINT,2.88,426.697,1,427,55,0.378,0.67,15
105181.783,0.929,7,337.019,13,23,FALSE,337.019,1,0.414,0.58,1.944,0.86,3d gaze,-20.51,-11.573,128.883,,4,3,3.505,1.324,l_3_om,3Orange,POINT,3.353,212.43,1,212,56,0.46,0.68,16
105182.158,1.304,8,183.287,24,29,TRUE,557.098,2,0.343,0.601,1.94,0.815,3d gaze,-35.135,-14.123,126.361,,4,3,3.544,1.363,l_2dr_1,2DarkRed,POINT,3.701,126.356,1,126,57,0.373,0.787,17
105182.345,1.49,9,373.812,29,40,FALSE,373.812,1,0.347,0.612,1.275,0.816,3d gaze,-35.035,-15.786,129.857,,4,3,4.245,2.064,l_1t,1transparent,POINT,4.204,380.482,2,206,72,0.482,0.804,20
105182.742,1.888,10,151.741,40,45,TRUE,242.629,2,0.327,0.68,1.704,0.783,3d gaze,-42.112,-25.76,136.782,,4,3,4.712,2.531,l_2dr_1,2DarkRed,POINT,4.631,423.572,2,218,84,0.348,0.767,22
105182.898,2.043,11,90.888,45,48,FALSE,90.888,1,0.313,0.658,1.303,0.922,3d gaze,-65.191,-32.983,196.349,,4,3,5.413,3.232,l_1t,1transparent,POINT,5.409,226.2,1,226,105,0.489,0.782,25
105183.018,2.163,12,126.196,48,52,FALSE,126.196,1,0.262,0.624,0.916,0.925,3d gaze,-56.275,-18.322,131.684,,4,3,5.685,3.504,l_2dr_1,2DarkRed,POINT,5.664,734.769,2,487,111,0.357,0.687,26
105183.188,2.334,13,163.824,53,55,FALSE,163.824,1,0.356,0.649,0.822,0.884,3d gaze,-36.245,-22.046,141.266,,4,3,7.126,4.945,l_2dr_1,2DarkRed,POINT,7.103,284.377,1,284,153,0.373,0.673,29
105183.385,2.53,14,304.417,55,55,FALSE,304.417,1,0.456,0.706,1.825,0.857,3d gaze,-14.42,-31.85,154.275,,4,3,7.516,5.335,l_3_ob,3Orange,POINT,7.445,585.688,2,497,163,0.531,0.635,30
105183.735,2.88,15,426.697,55,56,FALSE,426.697,1,0.378,0.67,0.972,0.869,3d gaze,-31.606,-25.093,143.18,,4,3,8.139,5.958,l_3_om,3Orange,POINT,8.093,229.297,1,229,178,0.344,0.594,32
105184.208,3.353,16,212.43,56,56,FALSE,212.43,1,0.46,0.68,1.26,0.854,3d gaze,-12.939,-26.709,147.071,,4,3,8.411,6.23,l_2dr_1,2DarkRed,POINT,8.427,1522.57,5,232,188,0.366,0.686,34
105184.556,3.701,17,126.356,57,60,FALSE,126.356,1,0.373,0.787,1.828,0.807,3d gaze,-31.637,-39.489,135.725,,4,3,8.995,6.814,l_4r_4,4Red,POINT,8.884,1089.32,3,498,202,0.317,0.762,36
105184.734,3.88,18,141.469,61,66,FALSE,141.469,1,0.361,0.694,1.914,0.88,3d gaze,-31.235,-24.968,125.159,,4,3,10.086,7.905,l_4yr_2,4YellowRound,POINT,10.006,940.234,3,262,233,0.238,0.721,39
105184.892,4.038,19,95.25,67,69,FALSE,95.25,1,0.37,0.748,1.959,0.928,3d gaze,-30.327,-32.163,127.725,,4,3,10.514,8.333,l_4r_1,4Red,POINT,10.501,466.413,1,466,246,0.246,0.71,41
105185.058,4.204,20,206.284,72,78,TRUE,380.482,2,0.482,0.804,1.863,0.872,3d gaze,-7.532,-42.503,140.772,,4,3,10.592,8.411,l_4yr_2,4YellowRound,POINT,10.501,466.413,1,466,246,0.246,0.71,41
105185.267,4.413,21,174.198,78,83,FALSE,174.198,1,0.489,0.804,1.29,0.903,3d gaze,-5.946,-41.888,138.897,,4,3,11.059,8.878,l_4r_3,4Red,POINT,10.995,558.862,2,123,261,0.322,0.764,42
105185.486,4.631,22,218.293,84,90,TRUE,423.572,2,0.348,0.767,1.883,0.967,3d gaze,-35.569,-35.274,129.052,,4,3,11.643,9.462,l_4yr_2,4YellowRound,POINT,11.593,241.997,1,242,279,0.236,0.695,44
105185.71,4.856,23,205.278,91,96,FALSE,205.278,1,0.34,0.741,1.123,0.944,3d gaze,-35.279,-30.454,122.538,,4,3,15.382,13.201,l_4yr_2,4YellowRound,POINT,15.137,486.327,1,486,369,0.224,0.675,53
105185.93,5.076,24,294.169,97,105,FALSE,294.169,1,0.359,0.673,1.536,0.892,3d gaze,-30.074,-21.385,119.004,,4,3,15.732,13.551,l_4r_3,4Red,POINT,15.674,663.381,4,262,385,0.315,0.721,54
105186.264,5.409,25,226.2,105,110,FALSE,226.2,1,0.489,0.782,2.008,0.944,3d gaze,-6.882,-44.946,160.83,,4,3,16.939,14.758,l_2dr_1,2DarkRed,POINT,16.987,107.711,1,108,424,0.449,0.645,59
105186.519,5.664,26,486.942,111,126,TRUE,734.769,2,0.357,0.687,1.265,0.945,3d gaze,-32.707,-24.648,127.914,,4,3,17.368,15.187,l_1t,1transparent,POINT,17.274,1381.758,7,325,432,0.504,0.712,60
105187.024,6.17,27,247.827,126,133,FALSE,247.827,1,0.355,0.685,1.645,0.907,3d gaze,-33.064,-24.3,127.179,,4,3,19.003,16.822,l_4yr_3,4YellowRound,POINT,18.877,231.615,1,232,475,0.554,0.644,66
105187.535,6.681,28,359.852,141,151,FALSE,359.852,1,0.348,0.748,1.967,0.842,3d gaze,-35.039,-32.408,127.303,,4,3,19.003,16.822,u_2dr_1,2DarkRed,START,18.877,231.615,1,232,475,0.554,0.644,66
105187.957,7.103,29,284.377,153,162,FALSE,284.377,1,0.373,0.673,1.657,0.902,3d gaze,-28.453,-22.193,124.631,,4,3,19.003,16.822,u_2dr_2,2DarkRed,START,18.877,231.615,1,232,475,0.554,0.644,66
105188.299,7.445,30,497.268,163,174,TRUE,585.688,2,0.531,0.635,1.904,0.836,3d gaze,3.151,-18.196,130.546,,4,3,19.237,17.056,l_2dr_2,2DarkRed,POINT,19.304,269.358,2,123,488,0.411,0.567,68
105188.799,7.945,31,88.421,174,177,FALSE,88.421,1,0.528,0.64,0.438,0.864,3d gaze,2.577,-18.812,131.284,,4,3,19.821,17.64,l_3_ob,3Orange,POINT,19.91,187.827,1,188,503,0.543,0.619,71
105188.947,8.093,32,229.297,178,185,FALSE,229.297,1,0.344,0.594,1.438,0.862,3d gaze,-33.461,-12.811,121.959,,4,3,19.821,17.64,u_2dr_2,2DarkRed,STOP,19.91,187.827,1,188,503,0.543,0.619,71
105189.193,8.339,33,84.888,186,188,TRUE,1607.458,6,0.362,0.679,1.998,0.813,3d gaze,-30.349,-22.709,123.121,,4,3,20.171,17.99,l_4r_2,4Red,POINT,20.164,650.516,3,219,511,0.371,0.664,72
105189.282,8.427,34,231.832,188,195,TRUE,1522.57,5,0.366,0.686,1.157,0.83,3d gaze,-29.555,-23.486,122.553,,4,3,20.249,18.068,l_2dr_2,2DarkRed,POINT,20.164,650.516,3,219,511,0.371,0.664,72
105189.529,8.675,35,201.419,195,201,TRUE,1290.738,4,0.339,0.729,1.457,0.884,3d gaze,-35.584,-29.138,123.202,,4,3,20.249,18.068,u_3_ob,3Orange,START,20.164,650.516,3,219,511,0.371,0.664,72
105189.739,8.884,36,498.054,202,217,TRUE,1089.32,3,0.317,0.762,1.959,0.978,3d gaze,-41.018,-33.745,123.98,,4,3,21.028,18.847,l_3_om,3Orange,POINT,20.945,158.203,1,158,533,0.414,0.554,75
105190.241,9.387,37,494.55,217,231,TRUE,591.266,2,0.321,0.761,1.282,0.983,3d gaze,-40.887,-34.128,126.026,,4,3,21.262,19.081,l_2dr_1,2DarkRed,POINT,21.219,212.651,1,213,541,0.399,0.699,76
105190.744,9.889,38,96.716,231,233,FALSE,96.716,1,0.318,0.769,0.436,0.973,3d gaze,-41.662,-35.32,126.312,,4,3,21.573,19.392,l_4r_1,4Red,POINT,21.468,5168.806,18,381,548,0.332,0.683,77
105190.86,10.006,39,261.912,233,239,TRUE,940.234,3,0.238,0.721,1.354,0.936,3d gaze,-58.705,-29.402,121.014,,4,3,21.885,19.704,u_3_om,3Orange,START,21.862,4787.386,17,109,560,0.365,0.709,78
105191.134,10.28,40,211.91,240,246,TRUE,678.322,2,0.216,0.676,1.772,0.948,3d gaze,-60.369,-22.735,114.663,,4,3,22.702,20.521,BC,BrickClick,POINT,22.825,3840.465,13,215,582,0.386,0.699,82
105191.355,10.501,41,466.413,246,260,FALSE,466.413,1,0.246,0.71,1.557,0.911,3d gaze,-55.381,-27.318,118.967,,4,3,24.104,21.923,u_3_om,3Orange,STOP,24.3,2382.599,9,322,619,0.369,0.746,86
105191.85,10.995,42,123.448,261,265,TRUE,558.862,2,0.322,0.764,1.791,0.863,3d gaze,-42.814,-36.439,132.894,,4,3,24.338,22.157,BC,BrickClick,POINT,24.3,2382.599,9,322,619,0.369,0.746,86
105191.977,11.123,43,435.414,265,278,FALSE,435.414,1,0.323,0.761,0.858,0.979,3d gaze,-41.753,-35.155,130.028,,4,3,24.338,22.157,u_3_ob,3Orange,STOP,24.3,2382.599,9,322,619,0.369,0.746,86
105192.447,11.593,44,241.997,279,286,FALSE,241.997,1,0.236,0.695,1.798,0.951,3d gaze,-58.859,-26.02,121.019,,4,3,25.078,22.897,l_base,Base,START,25.128,1562.227,7,105,628,0.394,0.694,88
105193.109,12.255,45,167.604,299,302,TRUE,927.471,3,0.307,0.71,1.166,0.798,3d gaze,-45.324,-28.925,131.278,,4,3,25.818,23.637,remove,Remove,POINT,25.74,971.215,4,215,645,0.363,0.727,91
105193.281,12.426,46,317.424,302,308,TRUE,759.867,2,0.337,0.717,1.965,0.888,3d gaze,-37.99,-29.141,129.563,,4,3,26.869,24.688,BC,BrickClick,POINT,26.858,296.922,1,297,671,0.401,0.649,95
105193.602,12.747,47,442.443,308,319,FALSE,442.443,1,0.34,0.702,1.166,0.846,3d gaze,-34.743,-25.427,121.742,,4,3,26.869,24.688,u_2dr_1,2DarkRed,STOP,26.858,296.922,1,297,671,0.401,0.649,95
