start_timestamp,re-set clock,id,duration,start_frame_index,end_frame_index,Adjacent_Fixation?,Cumulative Fixation Time,Cumulative Fixation Counter,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,,Participant,Build,Time_boris,Time_N,Behavior_boris,Behavioral category,Status,closest_time_match,Look_duration,Fixations_per_look,Duration_of_1st_Fixation_in_look,pupil_start_frame,norm_Fixation_pos_x,norm_Fixation_pos_y,Fixation_number
8493.327,2.376,12,261.154,33,39,TRUE,514.085,2,0.542,0.472,1.630,0.828,3d gaze,8.045,1.797,200.581,,18,1,6.311,4.599,l_2dr_1,2DarkRed,POINT,6.322,527.423,2,361,125,0.545,0.447,24
8493.591,2.640,13,252.931,39,45,FALSE,252.931,1,0.561,0.487,0.979,0.832,3d gaze,13.797,-0.966,195.138,,18,1,6.311,4.599,l_3_ob,3Orange,POINT,6.322,527.423,2,361,125,0.545,0.447,24
8493.862,2.911,14,254.124,45,52,FALSE,254.124,1,0.526,0.403,1.568,0.821,3d gaze,3.211,13.472,189.414,,18,1,6.8,5.088,l_2dr_1,2DarkRed,POINT,6.899,774.940,3,85,138,0.425,0.514,26
8494.193,3.242,15,260.944,55,62,TRUE,1246.199,4,0.424,0.464,1.992,0.843,3d gaze,-29.343,3.329,205.735,,18,1,6.947,5.235,l_4r_1,4Red,POINT,6.987,689.936,2,499,140,0.437,0.524,27
8494.688,3.737,16,183.480,69,73,TRUE,985.254,3,0.421,0.451,1.461,0.797,3d gaze,-31.194,5.859,211.226,,18,1,7.73,6.018,l_4yr_1,4YellowRound,POINT,7.711,594.586,3,107,156,0.437,0.413,29
8494.875,3.924,17,499.821,73,82,TRUE,801.774,2,0.427,0.496,1.724,0.901,3d gaze,-27.541,-2.515,200.199,,18,1,7.926,6.214,l_4r_2,4Red,POINT,7.949,363.854,1,364,163,0.415,0.421,31
8495.380,4.429,18,301.953,82,89,FALSE,301.953,1,0.426,0.498,0.739,0.914,3d gaze,-27.510,-2.938,197.068,,18,1,8.464,6.752,l_1t,1transparent,POINT,8.326,303.470,1,303,173,0.402,0.357,32
8495.715,4.765,19,408.662,90,100,FALSE,408.662,1,0.415,0.398,1.363,0.846,3d gaze,-30.820,15.009,196.551,,18,1,8.708,6.996,l_4r_1,4Red,POINT,8.659,222.331,1,222,181,0.453,0.486,33
8496.171,5.220,20,305.097,101,108,FALSE,305.097,1,0.548,0.426,1.550,0.761,3d gaze,9.170,9.372,185.638,,18,1,8.904,7.192,l_2dr_1,2DarkRed,POINT,8.913,560.468,2,240,187,0.553,0.514,34
8496.490,5.539,21,229.985,108,115,TRUE,730.305,3,0.553,0.478,1.911,0.828,3d gaze,10.748,0.562,184.972,,18,1,9.247,7.535,l_4r_3,4Red,POINT,9.157,320.563,1,321,193,0.580,0.536,35
8496.744,5.793,22,88.394,116,117,TRUE,500.320,2,0.567,0.507,1.814,0.879,3d gaze,14.375,-4.128,181.268,,18,1,9.54,7.828,l_3_om,3Orange,POINT,9.502,427.311,2,255,201,0.625,0.430,36
8496.838,5.887,23,411.926,118,125,FALSE,411.926,1,0.569,0.513,1.312,0.873,3d gaze,15.090,-5.096,183.013,,18,1,10.029,8.317,l_3_ob,3Orange,POINT,10.002,248.681,1,249,213,0.554,0.439,38
8497.273,6.322,24,360.534,125,134,TRUE,527.423,2,0.545,0.447,1.380,0.846,3d gaze,8.372,5.653,181.689,,18,1,10.323,8.611,l_2dr_1,2DarkRed,POINT,10.269,680.628,2,217,220,0.563,0.530,39
8497.648,6.697,25,166.889,134,137,FALSE,166.889,1,0.545,0.484,1.312,0.811,3d gaze,8.513,-0.405,185.158,,18,1,10.519,8.807,l_4r_2,4Red,POINT,10.491,463.449,1,463,224,0.589,0.534,40
8497.849,6.899,26,85.004,138,140,TRUE,774.940,3,0.425,0.514,0.567,0.701,3d gaze,-26.539,-5.434,187.298,,18,1,10.959,9.247,l_3_ob,3Orange,POINT,10.981,324.220,2,166,234,0.575,0.416,41
8497.938,6.987,27,498.556,140,152,TRUE,689.936,2,0.437,0.524,1.104,0.917,3d gaze,-24.539,-7.682,200.012,,18,1,11.595,9.883,l_4r_1,4Red,POINT,11.566,412.300,1,412,249,0.444,0.547,43
8498.440,7.489,28,191.381,152,156,FALSE,191.381,1,0.434,0.522,0.633,0.940,3d gaze,-24.567,-7.032,192.874,,18,1,12.035,10.323,l_4r_4,4Red,POINT,12.024,546.956,2,390,261,0.516,0.396,44
8498.661,7.711,29,106.521,156,159,TRUE,594.586,3,0.437,0.413,1.967,0.902,3d gaze,-22.435,11.528,183.419,,18,1,12.72,11.008,l_4r_2,4Red,POINT,12.713,138.432,1,138,278,0.419,0.451,46
8498.772,7.821,30,124.212,159,163,TRUE,488.065,2,0.443,0.417,1.037,0.946,3d gaze,-20.881,10.923,184.458,,18,1,12.867,11.155,l_1t,1transparent,POINT,12.864,450.612,3,109,281,0.406,0.379,47
8498.900,7.949,31,363.854,163,173,FALSE,363.854,1,0.415,0.421,1.591,0.891,3d gaze,-30.224,10.695,192.682,,18,1,13.258,11.546,u_2dr_2,2DarkRed,START,13.226,97.083,1,97,292,0.415,0.317,49
8499.276,8.326,32,303.470,173,180,FALSE,303.470,1,0.402,0.357,1.390,0.867,3d gaze,-34.561,22.023,192.362,,18,1,13.601,11.889,l_4yr_2,4YellowRound,POINT,13.613,441.283,2,103,299,0.396,0.266,51
8499.610,8.659,33,222.331,181,186,FALSE,222.331,1,0.453,0.486,1.935,0.991,3d gaze,-17.592,-0.764,180.867,,18,1,13.65,11.938,u_4yr_2,4YellowRound,START,13.613,441.283,2,103,299,0.396,0.266,51
8499.864,8.913,34,239.905,187,193,TRUE,560.468,2,0.553,0.514,1.685,0.930,3d gaze,9.720,-4.965,168.347,,18,1,14.873,13.161,BC,BrickClick,POINT,14.986,214.588,1,215,337,0.328,0.219,57
8500.108,9.157,35,320.563,193,200,FALSE,320.563,1,0.580,0.536,1.372,0.959,3d gaze,16.657,-8.263,167.519,,18,1,14.873,13.161,u_2dr_2,2DarkRed,STOP,14.986,214.588,1,215,337,0.328,0.219,57
8500.453,9.502,36,255.183,201,207,TRUE,427.311,2,0.625,0.430,1.423,0.987,3d gaze,26.901,7.492,157.272,,18,1,14.873,13.161,u_4yr_2,4YellowRound,STOP,14.986,214.588,1,215,337,0.328,0.219,57
8500.725,9.775,37,172.128,207,212,FALSE,172.128,1,0.654,0.386,1.857,0.961,3d gaze,33.302,13.431,152.605,,18,1,15.02,13.308,u_conf,Configuration,START,14.986,214.588,1,215,337,0.328,0.219,57
8500.953,10.002,38,248.681,213,220,FALSE,248.681,1,0.554,0.439,1.662,0.912,3d gaze,10.022,6.517,168.558,,18,1,15.607,13.895,l_conf,Configuration,POINT,15.671,126.008,1,126,355,0.287,0.145,60
8501.219,10.269,39,217.179,220,224,TRUE,680.628,2,0.563,0.530,1.024,0.965,3d gaze,12.131,-7.153,164.151,,18,1,17.661,15.949,u_4yr_1,4YellowRound,START,17.850,7095.930,17,355,411,0.374,0.358,68
8501.441,10.491,40,463.449,224,234,FALSE,463.449,1,0.589,0.534,1.157,0.962,3d gaze,17.284,-7.102,150.746,,18,1,17.857,16.145,l_conf,Configuration,POINT,17.850,7095.930,17,355,411,0.374,0.358,68
8501.931,10.981,41,165.896,234,238,TRUE,324.220,2,0.575,0.416,1.800,0.961,3d gaze,14.554,9.462,157.846,,18,1,19.765,18.053,BC,BrickClick,POINT,19.713,5250.918,13,498,454,0.366,0.429,72
8502.142,11.191,42,158.325,239,243,FALSE,158.325,1,0.557,0.409,1.839,0.928,3d gaze,10.574,10.769,164.182,,18,1,22.603,20.891,remove,Remove,POINT,22.441,2575.983,7,381,518,0.382,0.484,78
8502.517,11.566,43,412.300,249,260,FALSE,412.300,1,0.444,0.547,1.211,0.932,3d gaze,-22.685,-12.017,203.074,,18,1,22.75,21.038,remove,Remove,POINT,22.826,2194.881,6,310,524,0.400,0.510,79
8502.975,12.024,44,390.121,261,271,TRUE,546.956,2,0.516,0.396,1.914,0.811,3d gaze,0.261,13.927,179.692,,18,1,24.853,23.141,BC,BrickClick,POINT,25.028,90.701,1,91,576,0.401,0.530,84
8503.365,12.414,45,156.835,271,274,FALSE,156.835,1,0.489,0.386,1.774,0.858,3d gaze,-7.196,15.207,175.465,,18,1,26.663,24.951,BC,BrickClick,POINT,26.469,81.297,1,81,588,0.383,0.493,88
8503.664,12.713,46,138.432,278,281,FALSE,138.432,1,0.419,0.451,1.292,0.748,3d gaze,-25.882,4.882,171.913,,18,1,26.663,24.951,u_4yr_1,4YellowRound,STOP,26.469,81.297,1,81,588,0.383,0.493,88
8503.814,12.864,47,109.483,281,284,TRUE,450.612,3,0.406,0.379,1.926,0.758,3d gaze,-29.215,15.887,169.396,,18,1,26.663,24.951,u_conf,Configuration,STOP,26.469,81.297,1,81,588,0.383,0.493,88
8503.928,12.977,48,244.046,285,292,TRUE,341.129,2,0.417,0.352,1.946,0.786,3d gaze,-25.247,19.423,163.156,,18,1,26.81,25.098,u_base,Base,START,26.884,82.579,1,83,598,0.571,0.296,89
8504.177,13.226,49,97.083,292,293,FALSE,97.083,1,0.415,0.317,1.478,0.775,3d gaze,-23.459,22.492,148.380,,18,1,26.908,25.196,l_3_om,3Orange,POINT,26.884,82.579,1,83,598,0.571,0.296,89
8504.282,13.331,50,238.108,293,298,FALSE,238.108,1,0.435,0.369,1.944,0.751,3d gaze,-17.698,14.398,140.044,,18,1,27.104,25.392,l_2dr_1,2DarkRed,POINT,27.127,93.939,1,94,604,0.446,0.420,91
8504.564,13.613,51,103.114,299,302,TRUE,441.283,2,0.396,0.266,1.853,0.761,3d gaze,-25.327,26.739,132.740,,18,1,27.202,25.49,u_4yr_4,4YellowRound,START,27.271,183.989,2,98,607,0.316,0.367,92
8504.674,13.723,52,338.170,303,312,FALSE,338.170,1,0.396,0.244,1.898,0.765,3d gaze,-24.437,28.225,126.908,,18,1,27.348,25.636,l_4r_2,4Red,POINT,27.380,86.293,1,86,609,0.350,0.359,93
8505.207,14.256,53,117.326,317,320,TRUE,628.919,4,0.327,0.127,1.826,0.754,3d gaze,-27.139,29.858,84.807,,18,1,27.642,25.93,l_1t,1transparent,POINT,27.599,1700.374,6,82,616,0.319,0.305,94
8505.326,14.376,54,189.774,320,325,TRUE,511.593,3,0.309,0.123,1.532,0.772,3d gaze,-28.271,28.673,79.582,,18,1,29.354,27.642,BC,BrickClick,POINT,29.579,111.797,1,112,667,0.495,0.313,100
8505.524,14.573,55,90.640,326,328,TRUE,321.819,2,0.294,0.129,1.946,0.748,3d gaze,-28.437,26.449,74.140,,18,1,29.354,27.642,u_4yr_4,4YellowRound,STOP,29.579,111.797,1,112,667,0.495,0.313,100
8505.623,14.672,56,231.179,328,334,FALSE,231.179,1,0.286,0.131,0.612,0.789,3d gaze,-29.586,26.352,73.757,,18,1,29.501,27.789,l_3_ob,3Orange,POINT,29.579,111.797,1,112,667,0.495,0.313,100
8505.936,14.986,57,214.588,337,343,FALSE,214.588,1,0.328,0.219,1.119,0.903,3d gaze,-22.871,18.691,73.552,,18,1,30.039,28.327,u_4yr_3,4YellowRound,START,30.034,1553.928,7,213,680,0.385,0.363,102
8506.233,15.283,58,189.623,346,352,FALSE,189.623,1,0.300,0.122,1.032,0.785,3d gaze,-27.440,26.691,73.386,,18,1,30.186,28.474,l_base,Base,START,30.251,1341.265,6,245,686,0.407,0.368,103
8506.451,15.500,59,134.476,352,355,TRUE,260.484,2,0.324,0.179,1.720,0.839,3d gaze,-23.523,21.771,73.380,,18,1,30.773,29.061,l_4r_2,4Red,POINT,30.767,832.523,4,198,698,0.395,0.364,105
8506.622,15.671,60,126.008,355,357,FALSE,126.008,1,0.287,0.145,1.084,0.763,3d gaze,-29.286,25.207,73.896,,18,1,30.773,29.061,l_base,Base,STOP,30.767,832.523,4,198,698,0.395,0.364,105
8507.042,16.091,61,80.053,365,367,TRUE,1121.179,6,0.341,0.324,1.906,0.745,3d gaze,-29.724,15.720,105.420,,18,1,31.8,30.088,l_4r_1,4Red,POINT,31.676,753.916,2,408,721,0.412,0.418,109
8507.140,16.189,62,231.877,368,374,TRUE,1041.125,5,0.353,0.357,1.874,0.760,3d gaze,-29.184,13.136,112.201,,18,1,31.898,30.186,BC,BrickClick,POINT,32.087,345.706,1,346,730,0.421,0.429,110
8507.378,16.427,63,89.555,374,376,TRUE,809.248,4,0.350,0.371,1.898,0.770,3d gaze,-28.358,11.071,106.926,,18,1,32.192,30.48,u_4yr_3,4YellowRound,STOP,32.087,345.706,1,346,730,0.421,0.429,110
8507.472,16.521,64,89.983,376,379,TRUE,719.693,3,0.335,0.378,1.995,0.739,3d gaze,-30.722,10.294,105.912,,18,1,32.485,30.773,l_1t,1transparent,POINT,32.472,352.761,2,112,739,0.381,0.182,111
8507.608,16.657,65,160.761,380,385,TRUE,629.710,2,0.324,0.347,1.652,0.775,3d gaze,-30.604,12.596,98.546,,18,1,33.023,31.311,remove,Remove,POINT,33.043,959.366,5,130,754,0.448,0.586,113
8507.792,16.842,66,468.950,385,397,FALSE,468.950,1,0.341,0.371,1.982,0.787,3d gaze,-29.978,11.138,107.211,,18,1,33.219,31.507,l_4r_1,4Red,POINT,33.177,829.181,4,480,757,0.436,0.569,114
8508.319,17.369,67,305.822,399,406,FALSE,305.822,1,0.468,0.431,1.712,0.830,3d gaze,-9.041,5.641,122.251,,18,1,33.219,31.507,remove,Remove,POINT,33.177,829.181,4,480,757,0.436,0.569,114
8508.801,17.850,68,355.028,411,415,TRUE,7095.930,17,0.374,0.358,2.007,0.853,3d gaze,-23.240,11.862,103.548,,18,1,33.659,31.947,l_4r_1,4Red,POINT,33.661,349.521,3,143,770,0.461,0.562,115
8509.160,18.209,69,495.784,415,428,TRUE,6740.902,16,0.370,0.366,1.081,0.817,3d gaze,-23.495,10.878,101.343,,18,1,33.953,32.241,u_4r_1,4Red,START,33.933,83.805,1,84,777,0.492,0.521,117
8509.660,18.709,70,495.996,428,443,TRUE,6245.118,15,0.371,0.388,1.975,0.830,3d gaze,-23.375,8.841,101.734,,18,1,34.198,32.486,l_base,Base,START,34.155,346.223,3,94,784,0.379,0.255,118
8510.163,19.212,71,498.203,443,453,TRUE,5749.122,14,0.367,0.415,1.426,0.835,3d gaze,-24.071,6.351,101.836,,18,1,35.616,33.904,BC,BrickClick,POINT,35.597,270.862,1,271,818,0.404,0.429,125
8510.664,19.713,72,497.978,454,464,TRUE,5250.918,13,0.366,0.429,0.939,0.865,3d gaze,-23.971,4.902,101.100,,18,1,35.616,33.904,l_base,Base,STOP,35.597,270.862,1,271,818,0.404,0.429,125
8511.167,20.216,73,205.406,465,469,TRUE,4752.941,12,0.366,0.428,1.163,0.854,3d gaze,-23.680,5.030,99.971,,18,1,35.616,33.904,u_4r_1,4Red,STOP,35.597,270.862,1,271,818,0.404,0.429,125
8511.375,20.425,74,492.860,469,481,TRUE,4547.535,11,0.380,0.447,1.354,0.918,3d gaze,-22.216,3.355,104.155,,18,1,36.106,34.394,l_4r_2,4Red,POINT,36.001,212.571,1,213,830,0.522,0.452,126
8511.882,20.931,75,493.229,482,493,TRUE,4054.675,10,0.371,0.458,1.308,0.904,3d gaze,-24.382,2.308,106.933,,18,1,36.301,34.589,u_4r_2,4Red,START,36.332,684.521,5,292,839,0.358,0.337,127
8512.389,21.438,76,486.687,493,506,TRUE,3561.446,9,0.365,0.472,1.078,0.883,3d gaze,-26.094,1.040,109.371,,18,1,36.35,34.638,l_base,Base,START,36.332,684.521,5,292,839,0.358,0.337,127
8512.890,21.939,77,498.776,506,518,TRUE,3074.759,8,0.373,0.472,1.638,0.880,3d gaze,-24.315,1.015,108.336,,18,1,37.867,36.155,l_4r_3,4Red,POINT,37.821,690.385,3,123,879,0.404,0.300,133
8513.392,22.441,78,381.102,518,524,TRUE,2575.983,7,0.382,0.484,1.969,0.886,3d gaze,-21.470,-0.166,102.419,,18,1,37.867,36.155,l_base,Base,STOP,37.821,690.385,3,123,879,0.404,0.300,133
8513.776,22.826,79,310.376,524,530,TRUE,2194.881,6,0.400,0.510,1.987,0.890,3d gaze,-18.504,-2.605,102.195,,18,1,38.748,37.036,BC,BrickClick,POINT,38.846,252.222,2,82,908,0.595,0.465,136
8514.090,23.140,80,423.794,530,541,TRUE,1884.504,5,0.409,0.537,1.973,0.898,3d gaze,-17.148,-5.199,102.598,,18,1,38.796,37.084,u_4r_2,4Red,STOP,38.846,252.222,2,82,908,0.595,0.465,136
8514.518,23.567,81,496.464,542,554,TRUE,1460.711,4,0.406,0.564,1.254,0.920,3d gaze,-17.592,-7.759,102.818,,18,1,38.894,37.182,l_4r_1,4Red,POINT,38.932,170.270,1,170,909,0.595,0.492,137
8515.097,24.146,82,462.972,557,569,TRUE,964.247,3,0.416,0.547,1.975,0.908,3d gaze,-17.692,-6.741,113.214,,18,1,39.139,37.427,l_3_ob,3Orange,POINT,39.130,209.327,1,209,910,0.537,0.359,138
8515.564,24.613,83,410.573,569,576,TRUE,501.275,2,0.410,0.512,1.814,0.913,3d gaze,-19.705,-3.284,119.293,,18,1,39.628,37.916,remove,Remove,POINT,39.686,216.207,2,96,926,0.374,0.290,140
8515.979,25.028,84,90.701,576,576,FALSE,90.701,1,0.401,0.530,0.907,0.933,3d gaze,-22.250,-5.477,124.062,,18,1,39.775,38.063,l_4yr_1,4YellowRound,POINT,39.801,119.887,1,120,929,0.388,0.294,141
8516.163,25.213,85,233.187,576,576,TRUE,1304.427,4,0.348,0.512,1.593,0.700,3d gaze,-28.171,-2.917,105.692,,18,1,40.068,38.356,l_3_ob,3Orange,POINT,40.068,756.982,4,82,937,0.568,0.378,142
8516.423,25.472,86,493.253,576,577,TRUE,1071.240,3,0.388,0.490,1.710,0.899,3d gaze,-24.113,-0.853,119.831,,18,1,40.264,38.552,remove,Remove,POINT,40.155,675.218,3,396,940,0.555,0.374,143
8516.918,25.967,87,496.691,577,588,TRUE,577.987,2,0.395,0.486,1.016,0.829,3d gaze,-23.893,-0.465,126.201,,18,1,40.362,38.65,l_3_ob,3Orange,POINT,40.554,279.415,2,157,950,0.548,0.365,144
8517.420,26.469,88,81.297,588,589,FALSE,81.297,1,0.383,0.493,1.506,0.808,3d gaze,-26.835,-1.271,128.963,,18,1,40.998,39.286,u_4r_4,4Red,START,40.987,252.287,1,252,961,0.371,0.372,146
8517.835,26.884,89,82.579,598,600,FALSE,82.579,1,0.571,0.296,1.934,0.811,3d gaze,13.649,26.837,157.429,,18,1,41.096,39.384,l_4yr_1,4YellowRound,POINT,40.987,252.287,1,252,961,0.371,0.372,146
8517.988,27.037,90,86.037,602,604,TRUE,179.976,2,0.448,0.441,1.912,0.984,3d gaze,-15.270,5.420,146.079,,18,1,41.292,39.58,l_1t,1transparent,POINT,41.291,1348.222,5,478,968,0.399,0.312,147
8518.078,27.127,91,93.939,604,606,FALSE,93.939,1,0.446,0.420,0.628,0.964,3d gaze,-14.975,7.862,139.090,,18,1,42.025,40.313,l_base,Base,START,42.081,637.848,3,201,990,0.398,0.338,149
8518.221,27.271,92,97.696,607,609,TRUE,183.989,2,0.316,0.367,1.905,0.846,3d gaze,-42.778,14.366,132.049,,18,1,42.368,40.656,BC,BrickClick,POINT,42.389,344.658,1,345,999,0.376,0.372,151
8518.331,27.380,93,86.293,609,612,FALSE,86.293,1,0.350,0.359,1.190,0.878,3d gaze,-38.084,16.441,143.565,,18,1,42.808,41.096,l_base,Base,STOP,42.869,161.196,2,80,1012,0.651,0.383,152
8518.549,27.599,94,81.910,616,618,TRUE,1700.374,6,0.319,0.305,1.753,0.845,3d gaze,-40.403,21.239,125.546,,18,1,42.857,41.145,l_3_om,3Orange,POINT,42.869,161.196,2,80,1012,0.651,0.383,152
8518.639,27.689,95,84.906,618,620,TRUE,1618.464,5,0.334,0.296,1.023,0.764,3d gaze,-37.084,22.152,125.423,,18,1,43.102,41.39,l_2dr_1,2DarkRed,POINT,43.081,542.504,4,141,1017,0.516,0.554,154
8518.741,27.790,96,123.044,621,623,TRUE,1533.558,4,0.367,0.285,1.896,0.798,3d gaze,-27.612,21.343,115.554,,18,1,43.102,41.39,u_4r_4,4Red,STOP,43.081,542.504,4,141,1017,0.516,0.554,154
8518.868,27.917,97,496.786,624,636,TRUE,1410.514,3,0.371,0.272,1.973,0.801,3d gaze,-26.581,22.509,114.567,,18,1,43.297,41.585,l_4r_3,4Red,POINT,43.319,312.150,2,107,1023,0.552,0.536,156
8519.368,28.418,98,497.234,636,651,TRUE,913.728,2,0.370,0.294,1.765,0.776,3d gaze,-27.880,20.964,118.952,,18,1,43.689,41.977,u_4r_3,4Red,START,43.923,2025.639,9,153,1034,0.372,0.348,158
8519.873,28.922,99,416.493,651,662,FALSE,416.493,1,0.366,0.302,1.298,0.780,3d gaze,-28.178,19.781,117.630,,18,1,43.982,42.27,l_4yr_1,4YellowRound,POINT,43.923,2025.639,9,153,1034,0.372,0.348,158
8520.529,29.579,100,111.797,667,670,FALSE,111.797,1,0.495,0.313,1.689,0.703,3d gaze,-3.395,16.394,106.766,,18,1,45.059,43.347,BC,BrickClick,POINT,44.961,1150.028,4,445,1062,0.430,0.362,163
8520.900,29.949,101,80.336,677,680,TRUE,1634.265,8,0.374,0.346,1.962,0.809,3d gaze,-27.903,15.610,123.304,,18,1,45.45,43.738,l_base,Base,START,45.410,704.662,3,126,1074,0.422,0.374,164
8520.984,30.034,102,212.663,680,685,TRUE,1553.928,7,0.385,0.363,1.810,0.853,3d gaze,-24.048,12.728,116.110,,18,1,46.575,44.863,u_4r_3,4Red,STOP,46.667,367.934,2,104,1106,0.643,0.380,167
8521.202,30.251,103,244.602,686,692,TRUE,1341.265,6,0.407,0.368,1.967,0.812,3d gaze,-19.159,11.708,112.098,,18,1,46.624,44.912,l_base,Base,STOP,46.667,367.934,2,104,1106,0.643,0.380,167
8521.450,30.499,104,264.140,692,698,TRUE,1096.663,5,0.417,0.378,1.915,0.810,3d gaze,-16.709,10.325,108.372,,18,1,46.673,44.961,l_3_om,3Orange,POINT,46.667,367.934,2,104,1106,0.643,0.380,167
8521.718,30.767,105,198.135,698,703,TRUE,832.523,4,0.395,0.364,1.999,0.780,3d gaze,-20.756,11.766,108.815,,18,1,46.918,45.206,l_4yr_4,4YellowRound,POINT,46.840,263.596,1,264,1112,0.627,0.403,168
8521.928,30.977,106,264.504,703,710,TRUE,634.388,3,0.380,0.337,1.875,0.761,3d gaze,-23.380,14.578,108.678,,18,1,47.016,45.304,u_4yr_4,4YellowRound,START,46.840,263.596,1,264,1112,0.627,0.403,168
8522.212,31.261,107,201.242,710,715,TRUE,369.883,2,0.373,0.312,1.890,0.768,3d gaze,-24.133,16.740,106.043,,18,1,47.26,45.548,l_4yr_1,4YellowRound,POINT,47.231,976.315,5,113,1123,0.334,0.422,169
8522.429,31.479,108,168.641,716,721,FALSE,168.641,1,0.367,0.285,1.628,0.751,3d gaze,-25.040,19.305,104.515,,18,1,48.092,46.38,l_base,Base,START,48.037,278.597,2,147,1143,0.391,0.375,172
8522.627,31.676,109,408.210,721,730,TRUE,753.916,2,0.412,0.418,1.700,0.886,3d gaze,-19.877,7.172,122.949,,18,1,48.581,46.869,BC,BrickClick,POINT,48.572,478.476,3,167,1151,0.372,0.436,174
8523.038,32.087,110,345.706,730,738,FALSE,345.706,1,0.421,0.429,1.222,0.927,3d gaze,-18.052,5.873,122.616,,18,1,48.581,46.869,l_4yr_1,4YellowRound,POINT,48.572,478.476,3,167,1151,0.372,0.436,174
8523.423,32.472,111,111.679,739,742,TRUE,352.761,2,0.381,0.182,1.901,0.703,3d gaze,-24.095,31.317,109.443,,18,1,48.581,46.869,l_base,Base,STOP,48.572,478.476,3,167,1151,0.372,0.436,174
8523.581,32.630,112,241.082,743,749,FALSE,241.082,1,0.399,0.203,1.803,0.776,3d gaze,-21.343,29.636,112.746,,18,1,48.728,47.016,l_4yr_1,4YellowRound,POINT,48.742,311.494,2,222,1155,0.374,0.415,175
8523.994,33.043,113,130.186,754,757,TRUE,959.366,5,0.448,0.586,1.041,0.926,3d gaze,-14.770,-13.291,140.472,,18,1,48.728,47.016,u_4yr_4,4YellowRound,STOP,48.742,311.494,2,222,1155,0.374,0.415,175
8524.128,33.177,114,479.660,757,770,TRUE,829.181,4,0.436,0.569,1.909,0.914,3d gaze,-16.976,-10.858,136.914,,18,1,49.315,47.603,u_4yr_1,4YellowRound,START,49.284,245.332,2,87,1167,0.365,0.114,177
8524.612,33.661,115,142.916,770,774,TRUE,349.521,3,0.461,0.562,1.962,0.836,3d gaze,-11.618,-9.960,137.139,,18,1,51.174,49.462,l_base,Base,START,51.173,377.018,2,101,1219,0.448,0.155,180
8524.758,33.807,116,122.800,774,777,TRUE,206.605,2,0.478,0.551,1.907,0.848,3d gaze,-8.062,-8.801,140.182,,18,1,51.81,50.098,BC,BrickClick,POINT,51.782,175.710,2,93,1237,0.449,0.269,182
