start_timestamp,re-set clock,id,duration,start_frame_index,end_frame_index,Adjacent_Fixation?,Cumulative Fixation Time,Cumulative Fixation Counter,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,,Participant,Build,Time_boris,Time_N,Behavior_boris,Behavioral category,Status,closest_time_match,Look_duration,Fixations_per_look,Duration_of_1st_Fixation_in_look,pupil_start_frame,norm_Fixation_pos_x,norm_Fixation_pos_y,Fixation_number
108855.171,0,0,84.019,13,15,TRUE,245.089,2,0.177,0.724,1.957,0.999,3d gaze,-233.075,-96.787,370.319,,5,1,3.31,0,l_4yr_1,4YellowRound,POINT,3.317,830.062,2,495,112,0.345,0.735,11
108855.263,0.092,1,161.07,15,20,FALSE,161.07,1,0.162,0.726,1.568,0.999,3d gaze,-245.867,-98.422,366.913,,5,1,3.31,0,l_4yr_2,4YellowRound,POINT,3.317,830.062,2,495,112,0.345,0.735,11
108855.495,0.324,2,152.819,22,27,TRUE,1138.119,3,0.395,0.647,1.929,0.999,3d gaze,-73.604,-58.811,385.914,,5,1,3.71,0.4,l_4r_1,4Red,POINT,3.821,335.226,1,335,127,0.34,0.745,12
108855.655,0.484,3,492.253,27,42,TRUE,985.3,2,0.392,0.675,1.778,0.997,3d gaze,-75.761,-68.934,384.657,,5,1,3.82,0.51,l_4yr_3,4YellowRound,POINT,3.821,335.226,1,335,127,0.34,0.745,12
108856.159,0.988,4,493.047,42,57,FALSE,493.047,1,0.408,0.686,1.163,0.997,3d gaze,-65.261,-72.41,382.921,,5,1,5.566,2.256,l_4r_2,4Red,POINT,5.544,155.836,1,156,178,0.632,0.387,16
108856.747,1.577,5,248.11,60,67,FALSE,248.11,1,0.278,0.66,0.801,0.996,3d gaze,-153.643,-66.976,386.79,,5,1,6.548,3.238,l_4r_1,4Red,POINT,6.637,867.535,3,207,211,0.331,0.767,20
108857.207,2.036,6,351.974,73,84,FALSE,351.974,1,0.192,0.735,1.634,0.999,3d gaze,-220.396,-100.425,372.116,,5,1,6.948,3.638,l_4yr_3,4YellowRound,POINT,6.853,660.072,2,500,217,0.312,0.765,21
108857.668,2.497,7,95.135,87,90,FALSE,95.135,1,0.445,0.432,1.132,0.996,3d gaze,-42.231,17.616,386.017,,5,1,7.13,3.82,l_4r_3,4Red,POINT,7.36,160.098,1,160,232,0.31,0.763,22
108857.803,2.632,8,152.243,91,96,FALSE,152.243,1,0.565,0.432,1.081,0.88,3d gaze,28.02,16.466,368.761,,5,1,7.967,4.657,l_4yr_3,4YellowRound,POINT,8.048,879.547,2,500,253,0.365,0.748,24
108857.987,2.817,9,219.758,97,103,FALSE,219.758,1,0.62,0.334,1.799,0.934,3d gaze,58.41,48.197,356.141,,5,1,10.186,6.876,l_4r_1,4Red,POINT,9.717,150.81,1,151,287,0.368,0.541,27
