start_timestamp,re-set clock,id,duration,start_frame_index,end_frame_index,Adjacent_Fixation?,Cumulative Fixation Time,Cumulative Fixation Counter,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,,Participant,Build,Time_boris,Time_N,Behavior_boris,Behavioral category,Status,closest_time_match,Look_duration,Fixations_per_look,Duration_of_1st_Fixation_in_look,pupil_start_frame,norm_Fixation_pos_x,norm_Fixation_pos_y,Fixation_number
14882.552,3.078,11,93.083,94,97,TRUE,310.303,2,0.440,0.266,1.706,0.979,3d gaze,-104.785,175.143,880.244,,19,1,7.568,4.366,l_1t,1transparent,POINT,7.436,160.629,1,161,218,0.362,0.495,22
14882.656,3.182,12,217.220,97,104,FALSE,217.220,1,0.436,0.260,1.713,0.964,3d gaze,-111.570,180.515,878.749,,19,1,7.568,4.366,l_4r_2,4Red,POINT,7.436,160.629,1,161,218,0.362,0.495,22
14882.929,3.455,13,104.244,105,109,FALSE,104.244,1,0.270,0.268,1.395,0.908,3d gaze,-344.845,175.689,829.191,,19,1,7.692,4.49,l_4yr_3,4YellowRound,POINT,7.855,259.475,3,80,230,0.345,0.435,23
14884.681,5.208,14,113.062,156,159,FALSE,113.062,1,0.263,0.483,0.530,0.737,3d gaze,-1703.682,-4.472,4046.849,,19,1,8.108,4.906,l_4r_2,4Red,POINT,8.095,95.952,1,96,238,0.360,0.389,25
14884.887,5.414,15,86.624,162,165,FALSE,86.624,1,0.314,0.514,0.397,0.809,3d gaze,-1359.701,-127.144,4168.864,,19,1,8.358,5.156,l_4yr_1,4YellowRound,POINT,8.540,338.995,2,112,250,0.380,0.516,26
14885.061,5.588,16,461.517,167,181,TRUE,653.323,2,0.341,0.417,1.831,0.737,3d gaze,-1175.539,254.018,4192.232,,19,1,8.69,5.488,l_1t,1transparent,POINT,8.696,227.265,1,227,255,0.393,0.559,27
14885.585,6.112,17,191.806,183,188,FALSE,191.806,1,0.366,0.410,1.045,0.776,3d gaze,-1008.347,283.002,4234.151,,19,1,9.023,5.821,l_3_ob,3Orange,POINT,9.091,80.507,1,81,267,0.486,0.470,28
14886.223,6.749,18,81.323,202,204,TRUE,161.687,2,0.470,0.464,1.639,0.799,3d gaze,-79.418,18.111,1132.986,,19,1,9.397,6.195,l_4yr_2,4YellowRound,POINT,9.270,155.313,1,155,269,0.494,0.401,30
14886.419,6.945,19,80.364,205,206,FALSE,80.364,1,0.440,0.477,0.394,0.796,3d gaze,-209.451,7.619,1782.435,,19,1,9.522,6.32,l_3_om,3Orange,POINT,9.678,80.093,1,80,279,0.321,0.453,31
14886.690,7.217,20,127.162,212,216,TRUE,368.072,3,0.330,0.487,1.914,0.812,3d gaze,-423.880,-7.073,1417.745,,19,1,10.021,6.819,l_4yr_4,4YellowRound,POINT,10.130,144.931,1,145,281,0.316,0.362,33
14886.821,7.348,21,80.281,216,217,TRUE,240.910,2,0.339,0.494,1.900,0.812,3d gaze,-274.699,-10.954,973.230,,19,1,10.353,7.151,l_4yr_2,4YellowRound,POINT,10.130,144.931,1,145,281,0.316,0.362,33
14886.910,7.436,22,160.629,218,223,FALSE,160.629,1,0.362,0.495,1.970,0.783,3d gaze,-263.689,-14.437,1085.022,,19,1,12.225,9.023,l_4r_1,4Red,POINT,12.010,102.741,1,103,315,0.329,0.446,36
14887.329,7.855,23,80.317,230,233,TRUE,259.475,3,0.345,0.435,0.716,0.912,3d gaze,-563.400,91.237,2067.424,,19,1,12.225,9.023,l_4r_2,4Red,POINT,12.010,102.741,1,103,315,0.329,0.446,36
14887.418,7.944,24,83.206,233,236,TRUE,179.158,2,0.365,0.400,1.717,0.899,3d gaze,-497.818,157.114,2080.629,,19,1,12.807,9.605,l_1t,1transparent,POINT,12.559,215.667,2,134,332,0.388,0.468,37
14887.569,8.095,25,95.952,238,241,FALSE,95.952,1,0.360,0.389,0.636,0.842,3d gaze,-303.921,105.117,1222.679,,19,1,12.89,9.688,l_4r_3,4Red,POINT,13.134,82.062,1,82,349,0.355,0.434,38
14888.013,8.540,26,111.730,250,254,TRUE,338.995,2,0.380,0.516,0.206,0.773,3d gaze,-1256.732,-185.891,5899.953,,19,1,13.43,10.228,l_4r_2,4Red,POINT,13.522,180.943,1,181,360,0.430,0.470,39
14888.170,8.696,27,227.265,255,262,FALSE,227.265,1,0.393,0.559,0.493,0.781,3d gaze,1147.788,417.144,-5909.543,,19,1,13.846,10.644,l_4r_3,4Red,POINT,13.522,180.943,1,181,360,0.430,0.470,39
14888.565,9.091,28,80.507,267,269,FALSE,80.507,1,0.486,0.470,1.340,0.816,3d gaze,-500.229,109.050,11076.740,,19,1,13.929,10.727,l_3_ob,3Orange,POINT,14.245,250.401,2,82,378,0.459,0.350,40
14888.650,9.176,29,89.849,269,269,TRUE,245.162,2,0.496,0.410,1.977,0.841,3d gaze,-72.685,153.933,2391.270,,19,1,14.511,11.309,l_4r_2,4Red,POINT,14.354,168.214,1,168,381,0.462,0.338,41
14888.743,9.270,30,155.313,269,271,FALSE,155.313,1,0.494,0.401,0.766,0.852,3d gaze,-75.608,164.795,2250.092,,19,1,14.678,11.476,u_2dr_1,2DarkRed,START,14.769,989.273,7,173,393,0.390,0.523,42
14889.152,9.678,31,80.093,279,281,FALSE,80.093,1,0.321,0.453,0.811,0.649,3d gaze,-1613.911,140.817,5127.120,,19,1,14.761,11.559,l_4r_2,4Red,POINT,14.769,989.273,7,173,393,0.390,0.523,42
14889.321,9.847,32,127.967,281,281,TRUE,272.898,2,0.310,0.369,1.785,0.928,3d gaze,-5925.945,1896.296,17651.079,,19,1,16.133,12.931,BC,BrickClick,POINT,16.417,6672.562,24,91,437,0.385,0.636,49
14889.603,10.130,33,144.931,281,281,FALSE,144.931,1,0.316,0.362,1.835,0.785,3d gaze,-767.574,260.673,2386.713,,19,1,16.133,12.931,l_4r_2,4Red,POINT,16.417,6672.562,24,91,437,0.385,0.636,49
14890.226,10.753,34,305.055,282,291,TRUE,505.792,2,0.456,0.460,1.342,0.858,3d gaze,-69.482,14.854,736.012,,19,1,16.133,12.931,u_2dr_1,2DarkRed,STOP,16.417,6672.562,24,91,437,0.385,0.636,49
14890.658,11.185,35,200.737,295,301,FALSE,200.737,1,0.452,0.470,0.578,0.743,3d gaze,-273.899,29.013,2765.877,,19,1,16.133,12.931,u_conf,Configuration,START,16.417,6672.562,24,91,437,0.385,0.636,49
14891.484,12.010,36,102.741,315,319,FALSE,102.741,1,0.329,0.446,0.326,0.775,3d gaze,-414.022,46.785,1384.270,,19,1,16.507,13.305,l_4r_3,4Red,POINT,16.417,6672.562,24,91,437,0.385,0.636,49
14892.033,12.559,37,133.605,332,335,TRUE,215.667,2,0.388,0.468,0.349,0.734,3d gaze,-699.944,44.246,3491.322,,19,1,16.549,13.347,u_4r_3,4Red,START,16.622,6581.073,23,116,443,0.372,0.646,50
14892.607,13.134,38,82.062,349,351,FALSE,82.062,1,0.355,0.434,0.536,0.761,3d gaze,-794.404,135.204,3101.488,,19,1,16.715,13.513,l_conf,Configuration,POINT,16.789,6464.910,22,121,448,0.382,0.673,51
14892.996,13.522,39,180.943,360,365,FALSE,180.943,1,0.430,0.470,0.642,0.795,3d gaze,4153.385,-396.516,-30866.067,,19,1,23.035,19.833,BC,BrickClick,POINT,22.904,1294.226,4,480,564,0.420,0.653,69
14893.719,14.245,40,82.187,378,380,TRUE,250.401,2,0.459,0.350,1.874,0.819,3d gaze,-152.459,207.105,1721.123,,19,1,24.823,21.621,u_4r_3,4Red,STOP,24.676,449.635,2,343,601,0.484,0.645,74
14893.828,14.354,41,168.214,381,386,FALSE,168.214,1,0.462,0.338,1.353,0.772,3d gaze,-142.618,225.945,1719.851,,19,1,24.823,21.621,u_base,Base,START,24.676,449.635,2,343,601,0.484,0.645,74
14894.242,14.769,42,173.312,393,396,TRUE,989.273,7,0.390,0.523,1.985,0.790,3d gaze,-256.521,-47.738,1298.569,,19,1,24.823,21.621,u_conf,Configuration,STOP,24.676,449.635,2,343,601,0.484,0.645,74
14894.457,14.983,43,112.905,398,401,TRUE,815.962,6,0.406,0.568,1.968,0.873,3d gaze,-180.623,-81.804,1042.877,,19,1,25.239,22.037,l_3_ob,3Orange,POINT,25.191,232.366,1,232,614,0.560,0.590,76
14894.573,15.100,44,170.379,401,405,TRUE,703.056,5,0.416,0.585,1.986,0.867,3d gaze,-151.844,-91.671,971.463,,19,1,25.489,22.287,l_4r_4,4Red,POINT,25.588,1958.605,11,104,625,0.404,0.572,77
14894.747,15.274,45,81.835,406,408,TRUE,532.678,4,0.433,0.608,1.948,0.914,3d gaze,-120.685,-107.902,936.756,,19,1,25.696,22.494,u_4r_4,4Red,START,25.699,1854.289,10,116,628,0.394,0.613,78
14894.834,15.361,46,220.138,408,413,TRUE,450.843,3,0.449,0.644,1.931,0.962,3d gaze,-107.739,-153.974,1040.067,,19,1,25.904,22.702,l_base,Base,START,25.938,1647.795,8,119,633,0.400,0.664,80
14895.057,15.583,47,83.589,413,416,TRUE,230.705,2,0.450,0.667,0.810,0.979,3d gaze,-108.567,-177.888,1049.090,,19,1,28.15,24.948,BC,BrickClick,POINT,28.188,228.177,2,127,688,0.375,0.558,90
14895.144,15.671,48,147.116,416,420,FALSE,147.116,1,0.439,0.685,1.826,0.974,3d gaze,-130.390,-201.727,1079.689,,19,1,28.15,24.948,l_base,Base,STOP,28.188,228.177,2,127,688,0.375,0.558,90
14895.890,16.417,49,91.489,437,440,TRUE,6672.562,24,0.385,0.636,1.136,0.848,3d gaze,-250.743,-175.723,1224.282,,19,1,28.191,24.989,l_4yr_4,4YellowRound,POINT,28.188,228.177,2,127,688,0.375,0.558,90
14896.096,16.622,50,116.163,443,447,TRUE,6581.073,23,0.372,0.646,0.622,0.839,3d gaze,-224.338,-148.889,976.338,,19,1,28.191,24.989,u_4r_4,4Red,STOP,28.188,228.177,2,127,688,0.375,0.558,90
14896.263,16.789,51,121.421,448,452,TRUE,6464.910,22,0.382,0.673,1.999,0.895,3d gaze,-235.558,-199.109,1107.965,,19,1,28.524,25.322,l_4r_2,4Red,POINT,28.429,101.388,1,101,692,0.407,0.558,91
14896.477,17.003,52,91.146,453,456,TRUE,6343.489,21,0.386,0.686,1.996,0.902,3d gaze,-277.558,-254.840,1334.963,,19,1,28.898,25.696,l_base,Base,START,28.888,1645.167,7,134,704,0.393,0.691,93
14896.673,17.200,53,439.210,460,472,TRUE,6252.342,20,0.355,0.672,1.996,0.852,3d gaze,-419.452,-290.860,1620.417,,19,1,28.898,25.696,u_4r_2,4Red,START,28.888,1645.167,7,134,704,0.393,0.691,93
14897.117,17.643,54,499.673,472,485,TRUE,5813.133,19,0.361,0.697,0.574,0.845,3d gaze,-484.669,-392.375,1941.782,,19,1,30.977,27.775,BC,BrickClick,POINT,31.003,227.170,2,135,749,0.522,0.577,101
14897.621,18.148,55,184.040,485,490,TRUE,5313.459,18,0.363,0.698,1.547,0.859,3d gaze,-441.058,-366.359,1803.752,,19,1,30.977,27.775,l_base,Base,STOP,31.003,227.170,2,135,749,0.522,0.577,101
14897.810,18.337,56,141.664,490,494,TRUE,5129.420,17,0.393,0.690,1.666,0.886,3d gaze,-392.355,-387.905,1988.140,,19,1,30.977,27.775,u_4r_2,4Red,STOP,31.003,227.170,2,135,749,0.522,0.577,101
14897.974,18.500,57,95.008,494,497,TRUE,4987.756,16,0.397,0.693,1.943,0.909,3d gaze,-303.757,-315.796,1611.818,,19,1,31.06,27.858,l_1t,1transparent,POINT,31.003,227.170,2,135,749,0.522,0.577,101
14898.168,18.694,58,497.589,500,503,TRUE,4892.749,15,0.406,0.687,1.306,0.948,3d gaze,-266.586,-291.704,1532.987,,19,1,31.227,28.025,l_4yr_1,4YellowRound,POINT,31.159,91.805,1,92,753,0.516,0.562,102
14898.669,19.196,59,302.744,503,510,TRUE,4395.160,14,0.400,0.675,1.766,0.957,3d gaze,-189.402,-185.934,1039.128,,19,1,31.559,28.357,u_4yr_2,4YellowRound,START,31.661,668.040,4,113,767,0.343,0.634,103
14899.036,19.562,60,496.695,511,513,TRUE,4092.416,13,0.394,0.684,1.099,0.958,3d gaze,-175.481,-170.451,906.232,,19,1,31.684,28.482,l_base,Base,START,31.661,668.040,4,113,767,0.343,0.634,103
14899.536,20.062,61,496.008,513,514,TRUE,3595.721,12,0.394,0.684,1.862,0.943,3d gaze,-330.805,-329.551,1712.480,,19,1,32.474,29.272,BC,BrickClick,POINT,32.567,131.394,1,131,793,0.395,0.506,107
14900.043,20.570,62,277.031,514,514,TRUE,3099.713,11,0.389,0.700,0.549,0.913,3d gaze,-333.304,-336.939,1651.882,,19,1,32.89,29.688,l_base,Base,STOP,33.016,775.481,5,262,803,0.288,0.675,108
14900.352,20.879,63,99.753,514,515,TRUE,2822.683,10,0.382,0.696,1.119,0.892,3d gaze,-255.045,-239.331,1196.939,,19,1,32.89,29.688,u_4yr_2,4YellowRound,STOP,33.016,775.481,5,262,803,0.288,0.675,108
14900.891,21.417,64,149.533,525,528,TRUE,2722.930,9,0.413,0.666,1.774,0.993,3d gaze,-102.528,-107.182,632.576,,19,1,32.931,29.729,l_4yr_1,4YellowRound,POINT,33.016,775.481,5,262,803,0.288,0.675,108
14901.045,21.571,65,183.060,528,534,TRUE,2573.396,8,0.395,0.664,1.809,0.955,3d gaze,-115.485,-101.448,602.114,,19,1,33.306,30.104,l_base,Base,START,33.281,513.265,4,154,810,0.303,0.697,109
14901.229,21.756,66,100.204,534,537,TRUE,2390.336,7,0.400,0.681,1.641,0.947,3d gaze,-124.208,-123.976,674.133,,19,1,33.846,30.644,u_4yr_1,4YellowRound,START,33.873,257.746,1,258,823,0.430,0.703,113
14901.372,21.898,67,499.611,538,552,TRUE,2290.133,6,0.407,0.682,1.981,0.979,3d gaze,-120.526,-129.068,697.766,,19,1,34.137,30.935,l_4yr_1,4YellowRound,POINT,34.169,1034.616,4,302,831,0.370,0.660,114
14901.876,22.402,68,496.296,552,564,TRUE,1790.522,5,0.414,0.670,1.926,0.986,3d gaze,-109.186,-117.778,679.900,,19,1,34.137,30.935,l_base,Base,STOP,34.169,1034.616,4,302,831,0.370,0.660,114
14902.378,22.904,69,479.636,564,576,TRUE,1294.226,4,0.420,0.653,1.543,0.958,3d gaze,-102.869,-107.486,681.304,,19,1,34.511,31.309,l_base,Base,START,34.474,733.005,3,135,838,0.364,0.643,115
14902.918,23.444,70,228.523,577,579,TRUE,814.591,3,0.433,0.663,1.991,0.991,3d gaze,-87.933,-112.754,677.496,,19,1,35.426,32.224,BC,BrickClick,POINT,35.479,84.298,1,84,856,0.354,0.501,119
14903.153,23.679,71,86.967,579,579,TRUE,586.068,2,0.433,0.665,1.696,0.989,3d gaze,-89.169,-115.125,684.057,,19,1,35.426,32.224,u_4yr_1,4YellowRound,STOP,35.479,84.298,1,84,856,0.354,0.501,119
14903.270,23.797,72,499.101,580,590,FALSE,499.101,1,0.435,0.668,1.779,0.992,3d gaze,-90.115,-121.746,710.500,,19,1,35.509,32.307,l_base,Base,STOP,35.479,84.298,1,84,856,0.354,0.501,119
14904.002,24.528,73,119.169,597,601,FALSE,119.169,1,0.439,0.571,0.652,0.881,3d gaze,-7182.599,-4907.461,61539.703,,19,1,35.593,32.391,l_4yr_4,4YellowRound,POINT,35.588,2232.027,10,227,859,0.340,0.634,120
14904.150,24.676,74,342.961,601,610,TRUE,449.635,2,0.484,0.645,1.870,0.960,3d gaze,84.691,255.972,-1725.538,,19,1,35.842,32.64,l_base,Base,START,35.824,2004.640,9,286,865,0.374,0.625,121
14904.497,25.023,75,106.675,610,613,FALSE,106.675,1,0.485,0.608,1.374,0.972,3d gaze,106.321,252.271,-2216.574,,19,1,35.967,32.765,u_4yr_4,4YellowRound,START,35.824,2004.640,9,286,865,0.374,0.625,121
14904.665,25.191,76,232.366,614,620,FALSE,232.366,1,0.560,0.590,1.980,0.838,3d gaze,-76.949,109.179,-1122.950,,19,1,37.963,34.761,BC,BrickClick,POINT,38.027,392.997,1,393,924,0.432,0.665,129
14905.062,25.588,77,104.316,625,628,TRUE,1958.605,11,0.404,0.572,1.843,0.912,3d gaze,-200.158,-93.820,1142.224,,19,1,38.503,35.301,l_base,Base,STOP,38.447,92.859,1,93,937,0.400,0.605,130
14905.172,25.699,78,116.413,628,631,TRUE,1854.289,10,0.394,0.613,1.755,0.954,3d gaze,-175.303,-110.196,917.480,,19,1,38.503,35.301,u_4yr_4,4YellowRound,STOP,38.447,92.859,1,93,937,0.400,0.605,130
14905.300,25.826,79,90.081,631,633,TRUE,1737.876,9,0.414,0.652,1.248,0.996,3d gaze,-134.337,-130.307,835.497,,19,1,38.628,35.426,l_3_ob,3Orange,POINT,38.662,1500.809,8,103,943,0.421,0.527,132
14905.411,25.938,80,119.386,633,633,TRUE,1647.795,8,0.400,0.664,1.854,0.984,3d gaze,-116.071,-107.114,636.132,,19,1,38.753,35.551,l_4yr_3,4YellowRound,POINT,38.662,1500.809,8,103,943,0.421,0.527,132
14905.537,26.064,81,143.848,633,636,TRUE,1528.410,7,0.397,0.684,1.983,0.987,3d gaze,-119.407,-118.750,632.957,,19,1,39.044,35.842,u_4yr_3,4YellowRound,START,39.081,1167.836,6,110,956,0.380,0.591,134
14905.825,26.351,82,83.737,641,643,TRUE,1384.562,6,0.413,0.666,0.397,0.998,3d gaze,-99.421,-103.732,610.250,,19,1,39.293,36.091,l_base,Base,START,39.379,878.259,4,119,963,0.356,0.639,136
14905.911,26.437,83,134.781,643,647,TRUE,1300.825,5,0.416,0.659,1.963,0.993,3d gaze,-101.442,-105.321,644.510,,19,1,40.665,37.463,BC,BrickClick,POINT,40.696,135.208,1,135,1000,0.523,0.547,142
14906.102,26.628,84,479.675,649,661,TRUE,1166.044,4,0.418,0.676,1.859,0.996,3d gaze,-109.038,-127.020,710.085,,19,1,40.665,37.463,u_4yr_3,4YellowRound,STOP,40.696,135.208,1,135,1000,0.523,0.547,142
14906.592,27.119,85,86.898,661,664,TRUE,686.369,3,0.409,0.668,1.909,0.984,3d gaze,-108.247,-110.270,639.917,,19,1,40.748,37.546,l_base,Base,STOP,40.696,135.208,1,135,1000,0.523,0.547,142
14906.683,27.210,86,237.998,664,670,TRUE,599.471,2,0.416,0.677,1.909,0.993,3d gaze,-98.267,-111.686,621.431,,19,1,40.79,37.588,l_2dr_2,2DarkRed,POINT,40.696,135.208,1,135,1000,0.523,0.547,142
14907.004,27.530,87,361.474,673,682,FALSE,361.474,1,0.414,0.691,1.225,0.994,3d gaze,-98.942,-119.088,616.629,,19,1,41.455,38.253,u_3_om,3Orange,START,41.518,105.207,1,105,1023,0.401,0.617,145
14907.400,27.927,88,118.639,683,686,TRUE,483.221,4,0.371,0.495,1.794,0.957,3d gaze,-177.087,-10.184,779.097,,19,1,41.622,38.42,u_base,Base,STOP,41.518,105.207,1,105,1023,0.401,0.617,145
14907.522,28.048,89,136.405,686,688,TRUE,364.582,3,0.359,0.516,1.464,0.936,3d gaze,-319.484,-40.974,1284.646,,19,1,41.663,38.461,u_3_om,3Orange,STOP,41.774,87.084,1,87,1031,0.426,0.434,146
14907.661,28.188,90,126.788,688,689,TRUE,228.177,2,0.375,0.558,1.806,0.964,3d gaze,-655.156,-208.990,2966.311,,19,1,41.705,38.503,l_3_ob,3Orange,POINT,41.774,87.084,1,87,1031,0.426,0.434,146
14907.903,28.429,91,101.388,692,695,FALSE,101.388,1,0.407,0.558,1.976,0.866,3d gaze,-436.232,-178.192,2566.217,,19,1,41.996,38.794,u_3_ob,3Orange,START,41.880,128.897,1,129,1034,0.407,0.342,147
14908.124,28.651,92,200.329,698,703,TRUE,1845.496,8,0.404,0.666,1.359,0.938,3d gaze,-355.066,-343.369,2015.074,,19,1,42.121,38.919,l_base,Base,START,42.121,215.599,1,216,1040,0.427,0.520,148
14908.361,28.888,93,133.926,704,707,TRUE,1645.167,7,0.393,0.691,1.932,0.976,3d gaze,-241.893,-240.062,1233.912,,19,1,42.245,39.043,u_base,Base,START,42.121,215.599,1,216,1040,0.427,0.520,148
14908.531,29.058,94,129.848,708,711,TRUE,1511.240,6,0.387,0.663,1.994,0.983,3d gaze,-136.379,-113.250,669.596,,19,1,42.453,39.251,l_1t,1transparent,POINT,42.480,2185.898,10,320,1048,0.393,0.420,150
14908.666,29.192,95,499.840,711,723,TRUE,1381.393,5,0.378,0.660,1.837,0.971,3d gaze,-132.874,-100.463,604.369,,19,1,42.453,39.251,l_base,Base,STOP,42.480,2185.898,10,320,1048,0.393,0.420,150
14909.170,29.697,96,304.021,723,730,TRUE,881.553,4,0.386,0.661,0.589,0.979,3d gaze,-131.077,-106.127,637.028,,19,1,42.703,39.501,l_base,Base,START,42.803,1865.593,9,145,1058,0.396,0.446,151
14909.478,30.004,97,91.414,730,732,TRUE,577.532,3,0.388,0.667,1.969,0.964,3d gaze,-135.511,-114.526,666.333,,19,1,43.742,40.54,BC,BrickClick,POINT,43.646,1059.564,5,326,1082,0.430,0.526,155
14909.572,30.099,98,356.612,732,739,TRUE,486.118,2,0.393,0.650,1.867,0.983,3d gaze,-123.727,-98.870,635.067,,19,1,43.784,40.582,u_3_ob,3Orange,STOP,43.646,1059.564,5,326,1082,0.430,0.526,155
14909.948,30.474,99,129.505,739,740,FALSE,129.505,1,0.388,0.634,0.900,0.976,3d gaze,-117.744,-81.916,581.388,,19,1,44.366,41.164,u_3_om,3Orange,START,44.469,294.055,2,210,1106,0.410,0.479,158
14910.248,30.774,100,207.598,744,748,FALSE,207.598,1,0.428,0.556,1.312,0.889,3d gaze,-471.997,-243.045,3634.777,,19,1,45.031,41.829,BC,BrickClick,POINT,45.053,269.420,2,80,1111,0.527,0.507,162
14910.476,31.003,101,135.365,749,753,TRUE,227.170,2,0.522,0.577,1.551,0.990,3d gaze,-22.478,199.361,-2344.963,,19,1,45.031,41.829,u_3_om,3Orange,STOP,45.053,269.420,2,80,1111,0.527,0.507,162
14910.633,31.159,102,91.805,753,755,FALSE,91.805,1,0.516,0.562,0.738,0.986,3d gaze,-1.077,222.702,-3071.881,,19,1,45.572,42.37,l_base,Base,STOP,45.583,457.443,2,290,1112,0.406,0.373,165
14911.135,31.661,103,113.074,767,771,TRUE,668.040,4,0.343,0.634,1.925,0.931,3d gaze,-202.556,-103.957,726.520,,19,1,45.613,42.411,l_2dr_2,2DarkRed,POINT,45.583,457.443,2,290,1112,0.406,0.373,165
14911.413,31.939,104,111.775,776,779,TRUE,554.966,3,0.362,0.651,0.809,0.946,3d gaze,-186.138,-119.658,758.153,,19,1,45.821,42.619,l_base,Base,START,45.877,167.694,1,168,1113,0.417,0.385,166
14911.575,32.101,105,262.208,781,788,TRUE,443.191,2,0.376,0.649,1.866,0.917,3d gaze,-148.964,-103.336,666.862,,19,1,46.195,42.993,l_base,Base,STOP,46.279,236.895,1,237,1123,0.432,0.352,168
14911.840,32.366,106,180.983,788,793,FALSE,180.983,1,0.398,0.662,1.399,0.988,3d gaze,-136.098,-122.045,730.988,,19,1,46.279,43.077,l_2dr_2,2DarkRed,POINT,46.279,236.895,1,237,1123,0.432,0.352,168
14912.041,32.567,107,131.394,793,797,FALSE,131.394,1,0.395,0.506,1.971,0.896,3d gaze,-190.750,-22.344,1009.784,,19,1,46.445,43.243,l_base,Base,START,46.279,236.895,1,237,1123,0.432,0.352,168
14912.490,33.016,108,262.216,803,810,TRUE,775.481,5,0.288,0.675,1.951,0.934,3d gaze,-466.612,-230.522,1229.565,,19,1,46.819,43.617,l_2dr_2,2DarkRed,POINT,46.659,205.257,1,205,1135,0.542,0.464,169
14912.754,33.281,109,154.174,810,813,TRUE,513.265,4,0.303,0.697,1.103,0.931,3d gaze,-439.296,-259.705,1246.470,,19,1,46.819,43.617,l_base,Base,STOP,46.659,205.257,1,205,1135,0.542,0.464,169
14912.933,33.460,110,108.936,813,816,TRUE,359.091,3,0.311,0.694,0.862,0.900,3d gaze,-510.731,-309.321,1515.318,,19,1,47.152,43.95,u_3_os,3Orange,START,47.215,285.760,1,286,1151,0.423,0.359,171
14913.046,33.573,111,124.451,816,819,TRUE,250.155,2,0.322,0.684,2.006,0.928,3d gaze,-415.776,-252.945,1309.997,,19,1,47.401,44.199,l_base,Base,START,47.586,385.648,2,202,1162,0.489,0.515,172
14913.176,33.703,112,125.703,819,822,FALSE,125.703,1,0.331,0.690,1.429,0.915,3d gaze,-357.220,-235.690,1189.153,,19,1,47.9,44.698,l_base,Base,STOP,47.818,184.134,1,184,1168,0.514,0.528,173
14913.347,33.873,113,257.746,823,830,FALSE,257.746,1,0.430,0.703,1.034,0.988,3d gaze,1237.020,1764.693,-8577.476,,19,1,48.025,44.823,l_2dr_2,2DarkRed,POINT,48.077,1173.368,6,232,1170,0.407,0.383,174
