time,total_length,FPS,behavior,behavioral_category,status,participantID,block,start_timestamp,duration_ms,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,confidence,time_pupil,time_dif
6.486,63.78,24.05,l_1t,1transparent,POINT,19,1,14885.585358,191.80600000072445,183,188,0.3655271762601196,0.4097105404969878,0.7761557975975649,6.583515000000261,0.09751500000026159
6.653,63.78,24.05,l_3_ob,3Orange,POINT,19,1,14885.585358,191.80600000072445,183,188,0.3655271762601196,0.4097105404969878,0.7761557975975649,6.583515000000261,0.06948499999973823
6.694,63.78,24.05,l_4r_3,4Red,POINT,19,1,14885.585358,191.80600000072445,183,188,0.3655271762601196,0.4097105404969878,0.7761557975975649,6.583515000000261,0.1104849999997386
6.819,63.78,24.05,l_4r_4,4Red,POINT,19,1,14885.585358,191.80600000072445,183,188,0.3655271762601196,0.4097105404969878,0.7761557975975649,6.583515000000261,0.2354849999997386
6.902,63.78,24.05,l_4yr_2,4YellowRound,POINT,19,1,14885.585358,191.80600000072445,183,188,0.3655271762601196,0.4097105404969878,0.7761557975975649,6.583515000000261,0.3184849999997388
7.027,63.78,24.05,l_2dr_2,2DarkRed,POINT,19,1,14886.222532,81.32300000215764,202,204,0.4701683148692521,0.4640037654910759,0.7992452822432031,7.220688999999766,0.19368899999976552
7.568,63.78,24.05,l_1t,1transparent,POINT,19,1,14886.690175,127.16200000068056,212,216,0.32981390864175164,0.4872314172170617,0.8121372649929488,7.688331999999718,0.12033199999971878
7.568,63.78,24.05,l_4r_2,4Red,POINT,19,1,14886.690175,127.16200000068056,212,216,0.32981390864175164,0.4872314172170617,0.8121372649929488,7.688331999999718,0.12033199999971878
7.692,63.78,24.05,l_4yr_3,4YellowRound,POINT,19,1,14886.690175,127.16200000068056,212,216,0.32981390864175164,0.4872314172170617,0.8121372649929488,7.688331999999718,0.003668000000281779
8.108,63.78,24.05,l_4r_2,4Red,POINT,19,1,14886.909512,160.6289999999717,218,223,0.3624988879447508,0.4954644770125931,0.7826258422012248,7.907669000000169,0.2003309999998315
8.358,63.78,24.05,l_4yr_1,4YellowRound,POINT,19,1,14887.32903,80.3169999999227,230,233,0.3449871098007207,0.4345710697467797,0.9117896677597295,8.327187000000777,0.030812999999223933
8.69,63.78,24.05,l_1t,1transparent,POINT,19,1,14887.569035,95.95199999967008,238,241,0.35951162561086847,0.38937172121656444,0.8421220476181571,8.567192000000432,0.12280799999956749
9.023,63.78,24.05,l_3_ob,3Orange,POINT,19,1,14888.013211500001,111.73049999888462,250,254,0.38035943763234864,0.5160721330035816,0.7729887684696466,9.011368500001481,0.011631499998518535
9.397,63.78,24.05,l_4yr_2,4YellowRound,POINT,19,1,14888.5649615,80.5065000004106,267,269,0.4864560404685929,0.4696982899316121,0.8156195127788843,9.5631185000002,0.16611850000020034
9.522,63.78,24.05,l_3_om,3Orange,POINT,19,1,14888.5649615,80.5065000004106,267,269,0.4864560404685929,0.4696982899316121,0.8156195127788843,9.5631185000002,0.04111850000020034
10.021,63.78,24.05,l_4yr_4,4YellowRound,POINT,19,1,14889.152005,80.09250000031898,279,281,0.3207984652500486,0.4526782987856549,0.6489050341388597,10.15016199999991,0.12916199999990852
10.353,63.78,24.05,l_4yr_2,4YellowRound,POINT,19,1,14889.320953,127.96700000035344,281,281,0.3097385514425458,0.3690385708773856,0.9279868427456562,10.319110000000364,0.03388999999963538
12.225,63.78,24.05,l_4r_1,4Red,POINT,19,1,14891.483939500002,102.74099999878672,315,319,0.32949610258365836,0.44587780431936136,0.7753049505501008,12.482096500001717,0.25709650000171713
12.225,63.78,24.05,l_4r_2,4Red,POINT,19,1,14891.483939500002,102.74099999878672,315,319,0.32949610258365836,0.44587780431936136,0.7753049505501008,12.482096500001717,0.25709650000171713
12.807,63.78,24.05,l_1t,1transparent,POINT,19,1,14892.0327235,133.60549999924842,332,335,0.38788811462187756,0.46769333789561657,0.7335468314885956,13.030880500000421,0.22388050000042092
12.89,63.78,24.05,l_4r_3,4Red,POINT,19,1,14892.0327235,133.60549999924842,332,335,0.38788811462187756,0.46769333789561657,0.7335468314885956,13.030880500000421,0.14088050000042074
13.43,63.78,24.05,l_4r_2,4Red,POINT,19,1,14892.6072235,82.06150000114576,349,351,0.35467735085812657,0.43428664475614936,0.7606266926449402,13.605380499999228,0.17538049999922833
13.846,63.78,24.05,l_4r_3,4Red,POINT,19,1,14892.996049500001,180.9434999995574,360,365,0.4303550015484053,0.4699685580635004,0.7949532324044353,13.994206500001383,0.14820650000138258
13.929,63.78,24.05,l_3_ob,3Orange,POINT,19,1,14892.996049500001,180.9434999995574,360,365,0.4303550015484053,0.4699685580635004,0.7949532324044353,13.994206500001383,0.0652065000013824
14.511,63.78,24.05,l_4r_2,4Red,POINT,19,1,14893.719051,82.18699999997625,378,380,0.4587970099130128,0.34962343960062214,0.81856566323192,14.717208000000028,0.2062080000000286
14.678,63.78,24.05,u_2dr_1,2DarkRed,START,19,1,14893.719051,82.18699999997625,378,380,0.4587970099130128,0.34962343960062214,0.81856566323192,14.717208000000028,0.039208000000027
14.761,63.78,24.05,l_4r_2,4Red,POINT,19,1,14893.719051,82.18699999997625,378,380,0.4587970099130128,0.34962343960062214,0.81856566323192,14.717208000000028,0.04379199999997141
16.133,63.78,24.05,BC,BrickClick,POINT,19,1,14895.144477000002,147.1159999982774,416,420,0.4392232336303113,0.6846259720987172,0.9735661270237371,16.142634000001635,0.009634000001636167
16.133,63.78,24.05,l_4r_2,4Red,POINT,19,1,14895.144477000002,147.1159999982774,416,420,0.4392232336303113,0.6846259720987172,0.9735661270237371,16.142634000001635,0.009634000001636167
16.133,63.78,24.05,u_2dr_1,2DarkRed,STOP,19,1,14895.144477000002,147.1159999982774,416,420,0.4392232336303113,0.6846259720987172,0.9735661270237371,16.142634000001635,0.009634000001636167
16.133,63.78,24.05,u_conf,Configuration,START,19,1,14895.144477000002,147.1159999982774,416,420,0.4392232336303113,0.6846259720987172,0.9735661270237371,16.142634000001635,0.009634000001636167
16.507,63.78,24.05,l_4r_3,4Red,POINT,19,1,14895.144477000002,147.1159999982774,416,420,0.4392232336303113,0.6846259720987172,0.9735661270237371,16.142634000001635,0.36436599999836616
16.549,63.78,24.05,u_4r_3,4Red,START,19,1,14895.890264500002,91.48949999871547,437,440,0.38487810205627937,0.6358883453742699,0.8478400318115291,16.88842150000164,0.3394215000016416
16.715,63.78,24.05,l_conf,Configuration,POINT,19,1,14895.890264500002,91.48949999871547,437,440,0.38487810205627937,0.6358883453742699,0.8478400318115291,16.88842150000164,0.17342150000164125
23.035,63.78,24.05,BC,BrickClick,POINT,19,1,14901.875876000002,496.29599999752827,552,564,0.4140107992713786,0.669557690600677,0.9863084900997169,22.874033000001873,0.16096699999812714
24.823,63.78,24.05,u_4r_3,4Red,STOP,19,1,14904.0020755,119.16949999977078,597,601,0.43889053911272846,0.5713200573604406,0.8809038549267069,25.000232500000493,0.17723250000049262
24.823,63.78,24.05,u_base,Base,START,19,1,14904.0020755,119.16949999977078,597,601,0.43889053911272846,0.5713200573604406,0.8809038549267069,25.000232500000493,0.17723250000049262
24.823,63.78,24.05,u_conf,Configuration,STOP,19,1,14904.0020755,119.16949999977078,597,601,0.43889053911272846,0.5713200573604406,0.8809038549267069,25.000232500000493,0.17723250000049262
25.239,63.78,24.05,l_3_ob,3Orange,POINT,19,1,14904.1496055,342.96050000011746,601,610,0.4842874491165195,0.6454769471812971,0.9603219649533538,25.14776250000068,0.09123749999931974
25.489,63.78,24.05,l_4r_4,4Red,POINT,19,1,14904.496923499999,106.67450000255485,610,613,0.4847925675973429,0.6078333175215102,0.9722627387404479,25.49508049999895,0.006080499998947886
25.696,63.78,24.05,u_4r_4,4Red,START,19,1,14904.664913,232.3660000001837,614,620,0.5596520657910108,0.5899721829005111,0.8381923384852586,25.663070000000516,0.032929999999485204
25.904,63.78,24.05,l_base,Base,START,19,1,14905.061659500001,104.31599999901664,625,628,0.40398305533810697,0.572108959669623,0.9115561452380868,26.059816500001034,0.1558165000010341
28.15,63.78,24.05,BC,BrickClick,POINT,19,1,14907.0040075,361.4735000010114,673,682,0.4144565988844379,0.6906039704879465,0.9944513178445837,28.002164499999708,0.14783550000029066
28.15,63.78,24.05,l_base,Base,STOP,19,1,14907.0040075,361.4735000010114,673,682,0.4144565988844379,0.6906039704879465,0.9944513178445837,28.002164499999708,0.14783550000029066
28.191,63.78,24.05,l_4yr_4,4YellowRound,POINT,19,1,14907.0040075,361.4735000010114,673,682,0.4144565988844379,0.6906039704879465,0.9944513178445837,28.002164499999708,0.18883550000029103
28.191,63.78,24.05,u_4r_4,4Red,STOP,19,1,14907.0040075,361.4735000010114,673,682,0.4144565988844379,0.6906039704879465,0.9944513178445837,28.002164499999708,0.18883550000029103
28.524,63.78,24.05,l_4r_2,4Red,POINT,19,1,14907.521985,136.40500000110478,686,688,0.3587504228566203,0.5156320132864722,0.9359139774383715,28.520141999999396,0.0038580000006049886
28.898,63.78,24.05,l_base,Base,START,19,1,14907.903029000001,101.38849999930244,692,695,0.4068375896909746,0.5584217240345374,0.8662727558201982,28.901186000000962,0.0031860000009622524
28.898,63.78,24.05,u_4r_2,4Red,START,19,1,14907.903029000001,101.38849999930244,692,695,0.4068375896909746,0.5584217240345374,0.8662727558201982,28.901186000000962,0.0031860000009622524
30.977,63.78,24.05,BC,BrickClick,POINT,19,1,14909.9475235,129.50549999914074,739,740,0.3879343972146145,0.6341182032427387,0.9763519392199823,30.94568050000089,0.031319499999110434
30.977,63.78,24.05,l_base,Base,STOP,19,1,14909.9475235,129.50549999914074,739,740,0.3879343972146145,0.6341182032427387,0.9763519392199823,30.94568050000089,0.031319499999110434
30.977,63.78,24.05,u_4r_2,4Red,STOP,19,1,14909.9475235,129.50549999914074,739,740,0.3879343972146145,0.6341182032427387,0.9763519392199823,30.94568050000089,0.031319499999110434
31.06,63.78,24.05,l_1t,1transparent,POINT,19,1,14909.9475235,129.50549999914074,739,740,0.3879343972146145,0.6341182032427387,0.9763519392199823,30.94568050000089,0.11431949999910884
31.227,63.78,24.05,l_4yr_1,4YellowRound,POINT,19,1,14910.2478525,207.59800000087125,744,748,0.42817128192960446,0.5555035266604594,0.8890357031177237,31.246009500000582,0.01900950000058188
31.559,63.78,24.05,u_4yr_2,4YellowRound,START,19,1,14910.632686500001,91.80500000002212,753,755,0.5160532160002224,0.5624010294888292,0.9860545692815883,31.630843500000992,0.07184350000099116
31.684,63.78,24.05,l_base,Base,START,19,1,14910.632686500001,91.80500000002212,753,755,0.5160532160002224,0.5624010294888292,0.9860545692815883,31.630843500000992,0.053156499999008844
32.474,63.78,24.05,BC,BrickClick,POINT,19,1,14911.412539,111.77500000121654,776,779,0.3624248278009196,0.650865180379227,0.9455700526747647,32.410696000000826,0.06330399999917091
32.89,63.78,24.05,l_base,Base,STOP,19,1,14911.839598,180.98250000002736,788,793,0.3981109513737348,0.6622558564222215,0.988254227817019,32.83775500000047,0.05224499999953025
32.89,63.78,24.05,u_4yr_2,4YellowRound,STOP,19,1,14911.839598,180.98250000002736,788,793,0.3981109513737348,0.6622558564222215,0.988254227817019,32.83775500000047,0.05224499999953025
32.931,63.78,24.05,l_4yr_1,4YellowRound,POINT,19,1,14911.839598,180.98250000002736,788,793,0.3981109513737348,0.6622558564222215,0.988254227817019,32.83775500000047,0.09324499999952707
33.306,63.78,24.05,l_base,Base,START,19,1,14912.489645500002,262.21649999934016,803,810,0.288131780952483,0.6749709606839503,0.9338987382781058,33.487802500001635,0.18180250000163767
33.846,63.78,24.05,u_4yr_1,4YellowRound,START,19,1,14912.933164,108.93550000037067,813,816,0.31124548181880124,0.6941887492039885,0.9004437574127827,33.931321000000025,0.08532100000002885
34.137,63.78,24.05,l_4yr_1,4YellowRound,POINT,19,1,14913.176299,125.70349999987229,819,822,0.3312797096433727,0.6900795970326823,0.9153973974691358,34.174456000000646,0.03745600000064542
34.137,63.78,24.05,l_base,Base,STOP,19,1,14913.176299,125.70349999987229,819,822,0.3312797096433727,0.6900795970326823,0.9153973974691358,34.174456000000646,0.03745600000064542
34.511,63.78,24.05,l_base,Base,START,19,1,14913.642558000001,301.6109999989567,831,838,0.370394467705002,0.6596115911002396,0.9553685728161245,34.640715000001364,0.1297150000013616
