time,total_length,FPS,behavior,behavioral_category,status,participantID,block,start_timestamp,duration_ms,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,confidence,time_pupil,time_dif
20.198,199.79,18.22,u_4yr_2,4YellowRound,STOP,16,3,1187.5353535,485.8965000000808,438,439,0.5023986343088787,0.6722570584486349,0.7575831912124207,20.163361499999837,0.03463850000016322
20.198,199.79,18.22,u_4yr_4,4YellowRound,START,16,3,1187.5353535,485.8965000000808,438,439,0.5023986343088787,0.6722570584486349,0.7575831912124207,20.163361499999837,0.03463850000016322
20.362,199.79,18.22,l_4r_1,4Red,POINT,16,3,1187.5353535,485.8965000000808,438,439,0.5023986343088787,0.6722570584486349,0.7575831912124207,20.163361499999837,0.19863850000016114
20.362,199.79,18.22,l_4r_2,4Red,POINT,16,3,1187.5353535,485.8965000000808,438,439,0.5023986343088787,0.6722570584486349,0.7575831912124207,20.163361499999837,0.19863850000016114
20.746,199.79,18.22,u_4r_4,4Red,START,16,3,1188.206747,430.06500000001324,441,452,0.4417517099931802,0.6980548347906413,0.7120879419677858,20.83475499999986,0.08875499999986047
21.734,199.79,18.22,l_2dr_1,2DarkRed,POINT,16,3,1189.0097879999998,81.40200000002551,462,464,0.4952041570475178,0.7423536529557571,0.6787718500394737,21.637795999999753,0.09620400000024887
21.734,199.79,18.22,l_4r_3,4Red,POINT,16,3,1189.0097879999998,81.40200000002551,462,464,0.4952041570475178,0.7423536529557571,0.6787718500394737,21.637795999999753,0.09620400000024887
22.722,199.79,18.22,l_4r_4,4Red,POINT,16,3,1190.1333209999998,427.76100000014594,494,505,0.5317040508537766,0.7365743767670297,0.7302852269001843,22.761328999999705,0.03932899999970374
23.436,199.79,18.22,u_4r_4,4Red,STOP,16,3,1190.790435,82.41199999997662,512,514,0.535964422163637,0.763788155948164,0.7107697318049832,23.418442999999797,0.01755700000020255
23.491,199.79,18.22,l_4yr_2,4YellowRound,POINT,16,3,1190.790435,82.41199999997662,512,514,0.535964422163637,0.763788155948164,0.7107697318049832,23.418442999999797,0.07255700000020227
23.546,199.79,18.22,l_2dr_1,2DarkRed,POINT,16,3,1190.790435,82.41199999997662,512,514,0.535964422163637,0.763788155948164,0.7107697318049832,23.418442999999797,0.12755700000020198
23.546,199.79,18.22,u_4yr_4,4YellowRound,STOP,16,3,1190.790435,82.41199999997662,512,514,0.535964422163637,0.763788155948164,0.7107697318049832,23.418442999999797,0.12755700000020198
24.479,199.79,18.22,l_2dr_1,2DarkRed,POINT,16,3,1191.7192619999998,331.40000000003056,538,546,0.5378407623541396,0.6971814146066149,0.7416854957710475,24.347269999999753,0.13173000000024615
